Brand,Model,Year,Price,Trim,Image Paths,Length (mm),Width (mm),Height (mm),Wheelbase (mm),Number of Seats,Combined Maximum Power (HP @ RPM),Combined Maximum Torque (N.m @ RPM),Maximum Speed (Km/h),Acceleration (0 - 100 km/h),Fuel Tank Capacity (Litre),Combined Fuel/Energy Consumption (Liter/100 KM),Cylinders,Recommend Fuel Grade,Number of Gears
Mercedes,C 43 AMG,2025.0,5800000,AMG 4MATIC,images\Mercedes C 43 AMG 2025\car_img_1.jpg; images\Mercedes C 43 AMG 2025\car_img_2.jpg; images\Mercedes C 43 AMG 2025\car_img_3.jpg; images\Mercedes C 43 AMG 2025\car_img_4.jpg; images\Mercedes C 43 AMG 2025\car_img_5.jpg; images\Mercedes C 43 AMG 2025\car_img_6.jpg; images\Mercedes C 43 AMG 2025\car_img_7.jpg; images\Mercedes C 43 AMG 2025\car_img_8.jpg; images\Mercedes C 43 AMG 2025\car_img_9.jpg; images\Mercedes C 43 AMG 2025\car_img_10.jpg; images\Mercedes C 43 AMG 2025\car_img_11.jpg; images\Mercedes C 43 AMG 2025\car_img_12.jpg; images\Mercedes C 43 AMG 2025\car_img_13.jpg; images\Mercedes C 43 AMG 2025\car_img_14.jpg,4793.0,1820.0,1446.0,2865.0,5.0,421,"500 @5,000",4٫3,N/A,66.0,9٫3,N/A,N/A,9.0
Mercedes,CLA 200,2026.0,2930000,Progressive,images\Mercedes CLA 200 2026\car_img_1.jpg; images\Mercedes CLA 200 2026\car_img_2.jpg; images\Mercedes CLA 200 2026\car_img_3.jpg; images\Mercedes CLA 200 2026\car_img_4.jpg; images\Mercedes CLA 200 2026\car_img_5.jpg; images\Mercedes CLA 200 2026\car_img_6.jpg; images\Mercedes CLA 200 2026\car_img_7.jpg; images\Mercedes CLA 200 2026\car_img_8.jpg; images\Mercedes CLA 200 2026\car_img_9.jpg,4692.0,1999.0,1430.0,2729.0,5.0,163,"270/2,000",N/A,8٫4,43.0,5٫5,N/A,N/A,7.0
Mercedes,CLE 200,2025.0,4950000,Sport - Cabriolet,images\Mercedes CLE 200 2025\car_img_1.jpg; images\Mercedes CLE 200 2025\car_img_2.jpg; images\Mercedes CLE 200 2025\car_img_3.jpg; images\Mercedes CLE 200 2025\car_img_4.jpg; images\Mercedes CLE 200 2025\car_img_5.jpg; images\Mercedes CLE 200 2025\car_img_6.jpg; images\Mercedes CLE 200 2025\car_img_7.jpg; images\Mercedes CLE 200 2025\car_img_8.jpg; images\Mercedes CLE 200 2025\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,CLE 200,2025.0,4350000,Sport - Coupe,images\Mercedes CLE 200 2025\car_img_1.jpg; images\Mercedes CLE 200 2025\car_img_2.jpg; images\Mercedes CLE 200 2025\car_img_3.jpg; images\Mercedes CLE 200 2025\car_img_4.jpg; images\Mercedes CLE 200 2025\car_img_5.jpg; images\Mercedes CLE 200 2025\car_img_6.jpg; images\Mercedes CLE 200 2025\car_img_7.jpg; images\Mercedes CLE 200 2025\car_img_8.jpg; images\Mercedes CLE 200 2025\car_img_9.jpg; images\Mercedes CLE 200 2025\car_img_10.jpg; images\Mercedes CLE 200 2025\car_img_11.jpg; images\Mercedes CLE 200 2025\car_img_12.jpg; images\Mercedes CLE 200 2025\car_img_13.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,E200,2026.0,5600000,Sport,images\Mercedes E200 2026\car_img_1.jpg; images\Mercedes E200 2026\car_img_2.jpg; images\Mercedes E200 2026\car_img_3.jpg; images\Mercedes E200 2026\car_img_4.jpg; images\Mercedes E200 2026\car_img_5.jpg; images\Mercedes E200 2026\car_img_6.jpg; images\Mercedes E200 2026\car_img_7.jpg; images\Mercedes E200 2026\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,E200,2026.0,5600000,Exclusive,images\Mercedes E200 2026\car_img_1.jpg; images\Mercedes E200 2026\car_img_2.jpg; images\Mercedes E200 2026\car_img_3.jpg; images\Mercedes E200 2026\car_img_4.jpg; images\Mercedes E200 2026\car_img_5.jpg; images\Mercedes E200 2026\car_img_6.jpg; images\Mercedes E200 2026\car_img_7.jpg; images\Mercedes E200 2026\car_img_8.jpg; images\Mercedes E200 2026\car_img_9.jpg; images\Mercedes E200 2026\car_img_10.jpg; images\Mercedes E200 2026\car_img_11.jpg; images\Mercedes E200 2026\car_img_12.jpg; images\Mercedes E200 2026\car_img_13.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,E200,2026.0,4920000,Avantgarde,images\Mercedes E200 2026\car_img_1.jpg; images\Mercedes E200 2026\car_img_2.jpg; images\Mercedes E200 2026\car_img_3.jpg; images\Mercedes E200 2026\car_img_4.jpg; images\Mercedes E200 2026\car_img_5.jpg; images\Mercedes E200 2026\car_img_6.jpg; images\Mercedes E200 2026\car_img_7.jpg; images\Mercedes E200 2026\car_img_8.jpg; images\Mercedes E200 2026\car_img_9.jpg; images\Mercedes E200 2026\car_img_10.jpg; images\Mercedes E200 2026\car_img_11.jpg; images\Mercedes E200 2026\car_img_12.jpg; images\Mercedes E200 2026\car_img_13.jpg; images\Mercedes E200 2026\car_img_14.jpg; images\Mercedes E200 2026\car_img_15.jpg; images\Mercedes E200 2026\car_img_16.jpg; images\Mercedes E200 2026\car_img_17.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,EQA250+,2026.0,3300000,Progressive,images\Mercedes EQA250 2026\car_img_1.jpg; images\Mercedes EQA250 2026\car_img_2.jpg; images\Mercedes EQA250 2026\car_img_3.jpg; images\Mercedes EQA250 2026\car_img_4.jpg; images\Mercedes EQA250 2026\car_img_5.jpg; images\Mercedes EQA250 2026\car_img_6.jpg,4463.0,1834.0,1620.0,2729.0,5.0,190,385,N/A,8٫6,N/A,N/A,N/A,N/A,N/A
Mercedes,EQB250+,2026.0,3420000,Progressive,images\Mercedes EQB250 2026\car_img_1.jpg; images\Mercedes EQB250 2026\car_img_2.jpg; images\Mercedes EQB250 2026\car_img_3.jpg; images\Mercedes EQB250 2026\car_img_4.jpg; images\Mercedes EQB250 2026\car_img_5.jpg; images\Mercedes EQB250 2026\car_img_6.jpg; images\Mercedes EQB250 2026\car_img_7.jpg; images\Mercedes EQB250 2026\car_img_8.jpg; images\Mercedes EQB250 2026\car_img_9.jpg,4684.0,1834.0,1667.0,2829.0,5.0,190,385,N/A,8٫6,N/A,N/A,N/A,N/A,N/A
Mercedes,EQE SUV,2025.0,5500000,EQE350+ SUV AMG,images\Mercedes EQE SUV 2025\car_img_1.jpg; images\Mercedes EQE SUV 2025\car_img_2.jpg; images\Mercedes EQE SUV 2025\car_img_3.jpg; images\Mercedes EQE SUV 2025\car_img_4.jpg; images\Mercedes EQE SUV 2025\car_img_5.jpg; images\Mercedes EQE SUV 2025\car_img_6.jpg; images\Mercedes EQE SUV 2025\car_img_7.jpg; images\Mercedes EQE SUV 2025\car_img_8.jpg; images\Mercedes EQE SUV 2025\car_img_9.jpg; images\Mercedes EQE SUV 2025\car_img_10.jpg,4863.0,1940.0,1685.0,3030.0,5.0,288,565,210,6٫7,N/A,N/A,N/A,N/A,N/A
Mercedes,EQS SUV,2025.0,8850000,EQS 500 4M SUV,images\Mercedes EQS SUV 2025\car_img_1.jpg; images\Mercedes EQS SUV 2025\car_img_2.jpg; images\Mercedes EQS SUV 2025\car_img_3.jpg; images\Mercedes EQS SUV 2025\car_img_4.jpg; images\Mercedes EQS SUV 2025\car_img_5.jpg; images\Mercedes EQS SUV 2025\car_img_6.jpg; images\Mercedes EQS SUV 2025\car_img_7.jpg; images\Mercedes EQS SUV 2025\car_img_8.jpg; images\Mercedes EQS SUV 2025\car_img_9.jpg; images\Mercedes EQS SUV 2025\car_img_10.jpg; images\Mercedes EQS SUV 2025\car_img_11.jpg; images\Mercedes EQS SUV 2025\car_img_12.jpg; images\Mercedes EQS SUV 2025\car_img_13.jpg; images\Mercedes EQS SUV 2025\car_img_14.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,EQS SUV,2025.0,11800000,EQS 680 4M SUV Maybach,images\Mercedes EQS SUV 2025\car_img_1.jpg; images\Mercedes EQS SUV 2025\car_img_2.jpg; images\Mercedes EQS SUV 2025\car_img_3.jpg; images\Mercedes EQS SUV 2025\car_img_4.jpg; images\Mercedes EQS SUV 2025\car_img_5.jpg; images\Mercedes EQS SUV 2025\car_img_6.jpg; images\Mercedes EQS SUV 2025\car_img_7.jpg; images\Mercedes EQS SUV 2025\car_img_8.jpg; images\Mercedes EQS SUV 2025\car_img_9.jpg; images\Mercedes EQS SUV 2025\car_img_10.jpg; images\Mercedes EQS SUV 2025\car_img_11.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,EQS SUV,2025.0,13200000,EQS 680 4M SUV Maybach Night Series,images\Mercedes EQS SUV 2025\car_img_1.jpg; images\Mercedes EQS SUV 2025\car_img_2.jpg; images\Mercedes EQS SUV 2025\car_img_3.jpg; images\Mercedes EQS SUV 2025\car_img_4.jpg; images\Mercedes EQS SUV 2025\car_img_5.jpg; images\Mercedes EQS SUV 2025\car_img_6.jpg; images\Mercedes EQS SUV 2025\car_img_7.jpg; images\Mercedes EQS SUV 2025\car_img_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,G580 with EQ Technology,2025.0,10130000,Night Edition,images\Mercedes G580 with EQ Technology 2025\car_img_1.jpg; images\Mercedes G580 with EQ Technology 2025\car_img_2.jpg; images\Mercedes G580 with EQ Technology 2025\car_img_3.jpg; images\Mercedes G580 with EQ Technology 2025\car_img_4.jpg; images\Mercedes G580 with EQ Technology 2025\car_img_5.jpg; images\Mercedes G580 with EQ Technology 2025\car_img_6.jpg; images\Mercedes G580 with EQ Technology 2025\car_img_7.jpg; images\Mercedes G580 with EQ Technology 2025\car_img_8.jpg; images\Mercedes G580 with EQ Technology 2025\car_img_9.jpg; images\Mercedes G580 with EQ Technology 2025\car_img_10.jpg; images\Mercedes G580 with EQ Technology 2025\car_img_11.jpg; images\Mercedes G580 with EQ Technology 2025\car_img_12.jpg,4624.0,1931.0,1986.0,2890.0,5.0,N/A,N/A,180,4٫7,N/A,N/A,N/A,N/A,2.0
Mercedes,G 500,2025.0,13100000,AMG NIGHT EDITION,images\Mercedes G 500 2025\car_img_1.jpg; images\Mercedes G 500 2025\car_img_2.jpg; images\Mercedes G 500 2025\car_img_3.jpg; images\Mercedes G 500 2025\car_img_4.jpg; images\Mercedes G 500 2025\car_img_5.jpg; images\Mercedes G 500 2025\car_img_6.jpg; images\Mercedes G 500 2025\car_img_7.jpg; images\Mercedes G 500 2025\car_img_8.jpg,N/A,N/A,N/A,N/A,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,G 63,2025.0,18050000,AMG Night Edition,images\Mercedes G 63 2025\car_img_1.jpg; images\Mercedes G 63 2025\car_img_2.jpg; images\Mercedes G 63 2025\car_img_3.jpg; images\Mercedes G 63 2025\car_img_4.jpg; images\Mercedes G 63 2025\car_img_5.jpg,N/A,N/A,N/A,N/A,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,GLA 200,2026.0,2990000,Progressive,images\Mercedes GLA 200 2026\car_img_1.jpg; images\Mercedes GLA 200 2026\car_img_2.jpg; images\Mercedes GLA 200 2026\car_img_3.jpg; images\Mercedes GLA 200 2026\car_img_4.jpg; images\Mercedes GLA 200 2026\car_img_5.jpg; images\Mercedes GLA 200 2026\car_img_6.jpg; images\Mercedes GLA 200 2026\car_img_7.jpg,4436.0,1849.0,1605.0,2729.0,5.0,163,"270/2,000",N/A,8٫9,43.0,5٫5,N/A,N/A,7.0
Mercedes,GLC 200,2026.0,5250000,4M COUPE - Sport,images\Mercedes GLC 200 2026\car_img_1.jpg; images\Mercedes GLC 200 2026\car_img_2.jpg; images\Mercedes GLC 200 2026\car_img_3.jpg; images\Mercedes GLC 200 2026\car_img_4.jpg; images\Mercedes GLC 200 2026\car_img_5.jpg; images\Mercedes GLC 200 2026\car_img_6.jpg; images\Mercedes GLC 200 2026\car_img_7.jpg; images\Mercedes GLC 200 2026\car_img_8.jpg; images\Mercedes GLC 200 2026\car_img_9.jpg; images\Mercedes GLC 200 2026\car_img_10.jpg; images\Mercedes GLC 200 2026\car_img_11.jpg; images\Mercedes GLC 200 2026\car_img_12.jpg; images\Mercedes GLC 200 2026\car_img_13.jpg; images\Mercedes GLC 200 2026\car_img_14.jpg; images\Mercedes GLC 200 2026\car_img_15.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,GLC 200,2026.0,4930000,4M SUV - Sport,images\Mercedes GLC 200 2026\car_img_1.jpg; images\Mercedes GLC 200 2026\car_img_2.jpg; images\Mercedes GLC 200 2026\car_img_3.jpg; images\Mercedes GLC 200 2026\car_img_4.jpg; images\Mercedes GLC 200 2026\car_img_5.jpg; images\Mercedes GLC 200 2026\car_img_6.jpg; images\Mercedes GLC 200 2026\car_img_7.jpg; images\Mercedes GLC 200 2026\car_img_8.jpg; images\Mercedes GLC 200 2026\car_img_9.jpg; images\Mercedes GLC 200 2026\car_img_10.jpg; images\Mercedes GLC 200 2026\car_img_11.jpg; images\Mercedes GLC 200 2026\car_img_12.jpg; images\Mercedes GLC 200 2026\car_img_13.jpg; images\Mercedes GLC 200 2026\car_img_14.jpg; images\Mercedes GLC 200 2026\car_img_15.jpg; images\Mercedes GLC 200 2026\car_img_16.jpg; images\Mercedes GLC 200 2026\car_img_17.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,GLC 43,2026.0,6600000,4M COUPE - AMG,images\Mercedes GLC 43 2026\car_img_1.jpg; images\Mercedes GLC 43 2026\car_img_2.jpg; images\Mercedes GLC 43 2026\car_img_3.jpg; images\Mercedes GLC 43 2026\car_img_4.jpg; images\Mercedes GLC 43 2026\car_img_5.jpg; images\Mercedes GLC 43 2026\car_img_6.jpg; images\Mercedes GLC 43 2026\car_img_7.jpg; images\Mercedes GLC 43 2026\car_img_8.jpg; images\Mercedes GLC 43 2026\car_img_9.jpg; images\Mercedes GLC 43 2026\car_img_10.jpg; images\Mercedes GLC 43 2026\car_img_11.jpg; images\Mercedes GLC 43 2026\car_img_12.jpg; images\Mercedes GLC 43 2026\car_img_13.jpg; images\Mercedes GLC 43 2026\car_img_14.jpg; images\Mercedes GLC 43 2026\car_img_15.jpg,4792.0,1640.0,1033.0,2888.0,5.0,421,500,N/A,4٫8,62.0,9٫8,2000.0,N/A,9.0
Mercedes,Gle 450,2025.0,7090000,4M SUV - AMG,images\Mercedes Gle 450 2025\car_img_1.jpg,N/A,N/A,N/A,N/A,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,GLE 53,2025.0,8100000,AMG 4MATIC+,images\Mercedes GLE 53 2025\car_img_1.jpg,N/A,N/A,N/A,N/A,5.0,N/A,N/A,N/A,N/A,N/A,N/A,8.0,N/A,N/A
Mercedes,GLS 580,2025.0,9930000,AMG,images\Mercedes GLS 580 2025\car_img_1.jpg; images\Mercedes GLS 580 2025\car_img_2.jpg; images\Mercedes GLS 580 2025\car_img_3.jpg; images\Mercedes GLS 580 2025\car_img_4.jpg; images\Mercedes GLS 580 2025\car_img_5.jpg; images\Mercedes GLS 580 2025\car_img_6.jpg; images\Mercedes GLS 580 2025\car_img_7.jpg; images\Mercedes GLS 580 2025\car_img_8.jpg,5215.0,2157.0,1823.0,3135.0,7.0,517,730,N/A,4٫9,90.0,21٫4,N/A,N/A,9.0
Mercedes,Maybach S 580,2026.0,17500000,4M SALOON,images\Mercedes Maybach S 580 2026\car_img_1.jpg; images\Mercedes Maybach S 580 2026\car_img_2.jpg; images\Mercedes Maybach S 580 2026\car_img_3.jpg; images\Mercedes Maybach S 580 2026\car_img_4.jpg; images\Mercedes Maybach S 580 2026\car_img_5.jpg; images\Mercedes Maybach S 580 2026\car_img_6.jpg; images\Mercedes Maybach S 580 2026\car_img_7.jpg; images\Mercedes Maybach S 580 2026\car_img_8.jpg; images\Mercedes Maybach S 580 2026\car_img_9.jpg,5469.0,2109.0,1510.0,3396.0,4.0,503,N/A,N/A,4٫8,76.0,10٫4,N/A,N/A,N/A
Mercedes,S450,2026.0,11900000,4M SALOON LONG,images\Mercedes S450 2026\car_img_1.jpg,5289.0,1954.0,1503.0,3216.0,4.0,381,500/1800 - 5800,N/A,5٫1,N/A,N/A,N/A,N/A,9.0
Mercedes,SL55 AMG,2025.0,14330000,AMG,images\Mercedes SL55 AMG 2025\car_img_1.jpg; images\Mercedes SL55 AMG 2025\car_img_2.jpg; images\Mercedes SL55 AMG 2025\car_img_3.jpg; images\Mercedes SL55 AMG 2025\car_img_4.jpg; images\Mercedes SL55 AMG 2025\car_img_5.jpg; images\Mercedes SL55 AMG 2025\car_img_6.jpg; images\Mercedes SL55 AMG 2025\car_img_7.jpg; images\Mercedes SL55 AMG 2025\car_img_8.jpg; images\Mercedes SL55 AMG 2025\car_img_9.jpg; images\Mercedes SL55 AMG 2025\car_img_10.jpg; images\Mercedes SL55 AMG 2025\car_img_11.jpg; images\Mercedes SL55 AMG 2025\car_img_12.jpg; images\Mercedes SL55 AMG 2025\car_img_13.jpg,N/A,N/A,N/A,N/A,4.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,SL55 AMG,2024.0,13400000,AMG,images\Mercedes SL55 AMG 2024\car_img_1.jpg; images\Mercedes SL55 AMG 2024\car_img_2.jpg; images\Mercedes SL55 AMG 2024\car_img_3.jpg; images\Mercedes SL55 AMG 2024\car_img_4.jpg; images\Mercedes SL55 AMG 2024\car_img_5.jpg; images\Mercedes SL55 AMG 2024\car_img_6.jpg; images\Mercedes SL55 AMG 2024\car_img_7.jpg; images\Mercedes SL55 AMG 2024\car_img_8.jpg; images\Mercedes SL55 AMG 2024\car_img_9.jpg; images\Mercedes SL55 AMG 2024\car_img_10.jpg; images\Mercedes SL55 AMG 2024\car_img_11.jpg; images\Mercedes SL55 AMG 2024\car_img_12.jpg,N/A,N/A,N/A,N/A,4.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mercedes,V300,2026.0,6500000,Long - Avantgarde,images\Mercedes V300 2026\car_img_1.jpg; images\Mercedes V300 2026\car_img_2.jpg; images\Mercedes V300 2026\car_img_3.jpg; images\Mercedes V300 2026\car_img_4.jpg; images\Mercedes V300 2026\car_img_5.jpg; images\Mercedes V300 2026\car_img_6.jpg; images\Mercedes V300 2026\car_img_7.jpg; images\Mercedes V300 2026\car_img_8.jpg; images\Mercedes V300 2026\car_img_9.jpg; images\Mercedes V300 2026\car_img_10.jpg; images\Mercedes V300 2026\car_img_11.jpg; images\Mercedes V300 2026\car_img_12.jpg,N/A,N/A,N/A,N/A,8.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MG,4,2026.0,1200000,Standard,images\MG 4 2026\car_img_1.jpg; images\MG 4 2026\car_img_2.jpg; images\MG 4 2026\car_img_3.jpg; images\MG 4 2026\car_img_4.jpg; images\MG 4 2026\car_img_5.jpg; images\MG 4 2026\car_img_6.jpg; images\MG 4 2026\car_img_7.jpg; images\MG 4 2026\car_img_8.jpg; images\MG 4 2026\car_img_9.jpg; images\MG 4 2026\car_img_10.jpg; images\MG 4 2026\car_img_11.jpg; images\MG 4 2026\car_img_12.jpg; images\MG 4 2026\car_img_13.jpg; images\MG 4 2026\car_img_14.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MG,4,2026.0,1400000,Luxury,images\MG 4 2026\car_img_1.jpg; images\MG 4 2026\car_img_2.jpg; images\MG 4 2026\car_img_3.jpg; images\MG 4 2026\car_img_4.jpg; images\MG 4 2026\car_img_5.jpg; images\MG 4 2026\car_img_6.jpg; images\MG 4 2026\car_img_7.jpg; images\MG 4 2026\car_img_8.jpg; images\MG 4 2026\car_img_9.jpg; images\MG 4 2026\car_img_10.jpg; images\MG 4 2026\car_img_11.jpg; images\MG 4 2026\car_img_12.jpg; images\MG 4 2026\car_img_13.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MG,5,2026.0,800000,Comfort,images\MG 5 2026\car_img_1.jpg; images\MG 5 2026\car_img_2.jpg; images\MG 5 2026\car_img_3.jpg; images\MG 5 2026\car_img_4.jpg; images\MG 5 2026\car_img_5.jpg; images\MG 5 2026\car_img_6.jpg; images\MG 5 2026\car_img_7.jpg; images\MG 5 2026\car_img_8.jpg; images\MG 5 2026\car_img_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MG,5,2026.0,900000,Luxury,images\MG 5 2026\car_img_1.jpg; images\MG 5 2026\car_img_2.jpg; images\MG 5 2026\car_img_3.jpg; images\MG 5 2026\car_img_4.jpg; images\MG 5 2026\car_img_5.jpg; images\MG 5 2026\car_img_6.jpg; images\MG 5 2026\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MG,7,2026.0,1690000,Trophy,images\MG 7 2026\car_img_1.jpg; images\MG 7 2026\car_img_2.jpg; images\MG 7 2026\car_img_3.jpg; images\MG 7 2026\car_img_4.jpg; images\MG 7 2026\car_img_5.jpg; images\MG 7 2026\car_img_6.jpg; images\MG 7 2026\car_img_7.jpg; images\MG 7 2026\car_img_8.jpg; images\MG 7 2026\car_img_9.jpg; images\MG 7 2026\car_img_10.jpg; images\MG 7 2026\car_img_11.jpg; images\MG 7 2026\car_img_12.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MG,7,2026.0,1590000,Luxury,images\MG 7 2026\car_img_1.jpg; images\MG 7 2026\car_img_2.jpg; images\MG 7 2026\car_img_3.jpg; images\MG 7 2026\car_img_4.jpg; images\MG 7 2026\car_img_5.jpg; images\MG 7 2026\car_img_6.jpg; images\MG 7 2026\car_img_7.jpg; images\MG 7 2026\car_img_8.jpg; images\MG 7 2026\car_img_9.jpg; images\MG 7 2026\car_img_10.jpg; images\MG 7 2026\car_img_11.jpg; images\MG 7 2026\car_img_12.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MG,G50 Plus,2026.0,1229990,1.5 A/T,images\MG G50 Plus 2026\car_img_1.jpg; images\MG G50 Plus 2026\car_img_2.jpg; images\MG G50 Plus 2026\car_img_3.jpg; images\MG G50 Plus 2026\car_img_4.jpg; images\MG G50 Plus 2026\car_img_5.jpg; images\MG G50 Plus 2026\car_img_6.jpg; images\MG G50 Plus 2026\car_img_7.jpg; images\MG G50 Plus 2026\car_img_8.jpg; images\MG G50 Plus 2026\car_img_9.jpg; images\MG G50 Plus 2026\car_img_10.jpg; images\MG G50 Plus 2026\car_img_11.jpg; images\MG G50 Plus 2026\car_img_12.jpg,4825.0,1825.0,1800.0,2800.0,7.0,170,285,N/A,N/A,N/A,N/A,N/A,N/A,7.0
MG,GT,2026.0,1049990,Luxury,images\MG GT 2026\car_img_1.jpg; images\MG GT 2026\car_img_2.jpg; images\MG GT 2026\car_img_3.jpg; images\MG GT 2026\car_img_4.jpg; images\MG GT 2026\car_img_5.jpg; images\MG GT 2026\car_img_6.jpg; images\MG GT 2026\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MG,GT,2026.0,999990,Comfort,images\MG GT 2026\car_img_1.jpg; images\MG GT 2026\car_img_2.jpg; images\MG GT 2026\car_img_3.jpg; images\MG GT 2026\car_img_4.jpg; images\MG GT 2026\car_img_5.jpg; images\MG GT 2026\car_img_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MG,HS,2026.0,1575000,HEV,images\MG HS 2026\car_img_1.jpg; images\MG HS 2026\car_img_2.jpg; images\MG HS 2026\car_img_3.jpg; images\MG HS 2026\car_img_4.jpg; images\MG HS 2026\car_img_5.jpg; images\MG HS 2026\car_img_6.jpg; images\MG HS 2026\car_img_7.jpg; images\MG HS 2026\car_img_8.jpg; images\MG HS 2026\car_img_9.jpg; images\MG HS 2026\car_img_10.jpg; images\MG HS 2026\car_img_11.jpg; images\MG HS 2026\car_img_12.jpg; images\MG HS 2026\car_img_13.jpg; images\MG HS 2026\car_img_14.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MG,HS,2026.0,1450000,+ Luxury,images\MG HS 2026\car_img_1.jpg; images\MG HS 2026\car_img_2.jpg; images\MG HS 2026\car_img_3.jpg; images\MG HS 2026\car_img_4.jpg; images\MG HS 2026\car_img_5.jpg; images\MG HS 2026\car_img_6.jpg; images\MG HS 2026\car_img_7.jpg; images\MG HS 2026\car_img_8.jpg; images\MG HS 2026\car_img_9.jpg; images\MG HS 2026\car_img_10.jpg; images\MG HS 2026\car_img_11.jpg; images\MG HS 2026\car_img_12.jpg; images\MG HS 2026\car_img_13.jpg; images\MG HS 2026\car_img_14.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MG,One,2026.0,1300000,Luxury,images\MG One 2026\car_img_1.jpg; images\MG One 2026\car_img_2.jpg; images\MG One 2026\car_img_3.jpg; images\MG One 2026\car_img_4.jpg; images\MG One 2026\car_img_5.jpg; images\MG One 2026\car_img_6.jpg; images\MG One 2026\car_img_7.jpg; images\MG One 2026\car_img_8.jpg; images\MG One 2026\car_img_9.jpg,4581.0,1871.0,1617.0,2670.0,5.0,181/5600,285/1700-4400,190,8٫8,55.0,6٫8,4.0,95.0,N/A
MG,RX5 Plus,2026.0,1380000,Luxury,images\MG RX5 Plus 2026\car_img_1.jpg; images\MG RX5 Plus 2026\car_img_2.jpg; images\MG RX5 Plus 2026\car_img_3.jpg; images\MG RX5 Plus 2026\car_img_4.jpg; images\MG RX5 Plus 2026\car_img_5.jpg,4571.0,1855.0,1719.0,2700.0,5.0,171,275,190,9٫8,55.0,6٫8,4.0,92.0,7.0
MG,ZS,2026.0,1050000,Luxury Facelift MCE,images\MG ZS 2026\car_img_1.jpg; images\MG ZS 2026\car_img_2.jpg; images\MG ZS 2026\car_img_3.jpg; images\MG ZS 2026\car_img_4.jpg; images\MG ZS 2026\car_img_5.jpg; images\MG ZS 2026\car_img_6.jpg; images\MG ZS 2026\car_img_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
