Brand,Model,Price,Year,Trim,Transmission,Fuel Type,Body Type,Engine Capacity,Speeds,Horsepower,Fuel,Consumption,Width,Length,Height,Wheel Base,Seats,Number of Cylinders,Fuel Tank Capacity,Torque,Acceleration,Image Paths
Mercedes,C 180,3100000,2026,Avantgarde plus,automatic,gas,Sedan,1500.0,9.0,156.0,95.0,N/A,"1,820","4,751",N/A,2865.0,5.0,4.0,N/A,250.0,8.6,images\Mercedes_C_180_Avantgarde_plus_39470\img_1.jpg; images\Mercedes_C_180_Avantgarde_plus_39470\img_2.jpg; images\Mercedes_C_180_Avantgarde_plus_39470\img_3.png; images\Mercedes_C_180_Avantgarde_plus_39470\img_4.jpg; images\Mercedes_C_180_Avantgarde_plus_39470\img_5.jpg; images\Mercedes_C_180_Avantgarde_plus_39470\img_6.jpg; images\Mercedes_C_180_Avantgarde_plus_39470\img_7.jpg; images\Mercedes_C_180_Avantgarde_plus_39470\img_8.jpg
Mercedes,C 180,3650000,2026,Sport,automatic,gas,Sedan,1500.0,9.0,156.0,95.0,N/A,"1,820","4,751",N/A,2865.0,5.0,4.0,N/A,250.0,8.6,images\Mercedes_C_180_Sport_31154\img_1.jpg; images\Mercedes_C_180_Sport_31154\img_2.png; images\Mercedes_C_180_Sport_31154\img_3.jpg; images\Mercedes_C_180_Sport_31154\img_4.jpg; images\Mercedes_C_180_Sport_31154\img_5.jpg; images\Mercedes_C_180_Sport_31154\img_6.jpg; images\Mercedes_C_180_Sport_31154\img_7.jpg; images\Mercedes_C_180_Sport_31154\img_8.jpg
Mercedes,C 200,4100000,2026,Sport,automatic,gas,Sedan,1500.0,9.0,204.0,95.0,N/A,"1,820","4,751",N/A,2865.0,5.0,4.0,N/A,300.0,7.3,images\Mercedes_C_200_Sport_35625\img_1.jpg; images\Mercedes_C_200_Sport_35625\img_2.jpg; images\Mercedes_C_200_Sport_35625\img_3.png; images\Mercedes_C_200_Sport_35625\img_4.jpg; images\Mercedes_C_200_Sport_35625\img_5.jpg; images\Mercedes_C_200_Sport_35625\img_6.jpg; images\Mercedes_C_200_Sport_35625\img_7.jpg; images\Mercedes_C_200_Sport_35625\img_8.jpg
Mercedes,Cla 200,2930000,2026,Coupe Progressive,DSG,gas,Sedan,1300.0,7.0,163.0,95.0,5.5,"1,834","4,692","1,430",2729.0,5.0,4.0,43.0,270.0,8.4,images\Mercedes_Cla_200_Coupe_Progressive_39204\img_1.jpg; images\Mercedes_Cla_200_Coupe_Progressive_39204\img_2.jpg; images\Mercedes_Cla_200_Coupe_Progressive_39204\img_3.jpg; images\Mercedes_Cla_200_Coupe_Progressive_39204\img_4.jpg; images\Mercedes_Cla_200_Coupe_Progressive_39204\img_5.jpg; images\Mercedes_Cla_200_Coupe_Progressive_39204\img_6.png; images\Mercedes_Cla_200_Coupe_Progressive_39204\img_7.jpg; images\Mercedes_Cla_200_Coupe_Progressive_39204\img_8.jpg; images\Mercedes_Cla_200_Coupe_Progressive_39204\img_9.jpg
Mercedes,E 200,4920000,2026,Avantgard,automatic,gas,Sedan,2000.0,9.0,204.0,95.0,7.3,"1,880","4,950","1,400",2961.0,5.0,4.0,66.0,320.0,N/A,images\Mercedes_E_200_Avantgard_43531\img_1.jpg; images\Mercedes_E_200_Avantgard_43531\img_2.png; images\Mercedes_E_200_Avantgard_43531\img_3.jpg; images\Mercedes_E_200_Avantgard_43531\img_4.jpg; images\Mercedes_E_200_Avantgard_43531\img_5.jpg; images\Mercedes_E_200_Avantgard_43531\img_6.jpg; images\Mercedes_E_200_Avantgard_43531\img_7.jpg; images\Mercedes_E_200_Avantgard_43531\img_8.jpg; images\Mercedes_E_200_Avantgard_43531\img_9.jpg
Mercedes,E 200,5600000,2026,Exclusive,automatic,gas,Sedan,2000.0,9.0,204.0,95.0,7.3,"1,880","4,950","1,400",2961.0,5.0,4.0,66.0,320.0,N/A,images\Mercedes_E_200_Exclusive_47656\img_1.jpg; images\Mercedes_E_200_Exclusive_47656\img_2.jpg; images\Mercedes_E_200_Exclusive_47656\img_3.jpg; images\Mercedes_E_200_Exclusive_47656\img_4.jpg; images\Mercedes_E_200_Exclusive_47656\img_5.png; images\Mercedes_E_200_Exclusive_47656\img_6.jpg; images\Mercedes_E_200_Exclusive_47656\img_7.jpg; images\Mercedes_E_200_Exclusive_47656\img_8.jpg; images\Mercedes_E_200_Exclusive_47656\img_9.jpg
Mercedes,E 200,5600000,2026,Sport,automatic,gas,Sedan,2000.0,9.0,204.0,95.0,7.3,"1,880","4,950","1,400",2961.0,5.0,4.0,66.0,320.0,N/A,images\Mercedes_E_200_Sport_34651\img_1.jpg; images\Mercedes_E_200_Sport_34651\img_2.jpg; images\Mercedes_E_200_Sport_34651\img_3.jpg; images\Mercedes_E_200_Sport_34651\img_4.png; images\Mercedes_E_200_Sport_34651\img_5.jpg; images\Mercedes_E_200_Sport_34651\img_6.jpg; images\Mercedes_E_200_Sport_34651\img_7.jpg; images\Mercedes_E_200_Sport_34651\img_8.jpg; images\Mercedes_E_200_Sport_34651\img_9.jpg
Mercedes,Gle,7090000,2026,450 4MATIC,automatic,gas,4x4,3000.0,9.0,367.0,95.0,8.5,"1,947","4,924","1,797",2995.0,5.0,6.0,85.0,500.0,5.7,images\Mercedes_Gle_450_4MATIC_45869\img_1.jpg; images\Mercedes_Gle_450_4MATIC_45869\img_2.png; images\Mercedes_Gle_450_4MATIC_45869\img_3.jpg; images\Mercedes_Gle_450_4MATIC_45869\img_4.jpg; images\Mercedes_Gle_450_4MATIC_45869\img_5.jpg; images\Mercedes_Gle_450_4MATIC_45869\img_6.jpg; images\Mercedes_Gle_450_4MATIC_45869\img_7.jpg; images\Mercedes_Gle_450_4MATIC_45869\img_8.jpg; images\Mercedes_Gle_450_4MATIC_45869\img_9.jpg
Mercedes,Gle,8100000,2026,53 4MATIC,automatic,gas,4x4,3000.0,9.0,435.0,95.0,9.0,"1,947","4,937","1,797",2995.0,5.0,6.0,85.0,560.0,5.0,images\Mercedes_Gle_53_4MATIC_49723\img_1.jpg; images\Mercedes_Gle_53_4MATIC_49723\img_2.jpg; images\Mercedes_Gle_53_4MATIC_49723\img_3.jpg; images\Mercedes_Gle_53_4MATIC_49723\img_4.jpg; images\Mercedes_Gle_53_4MATIC_49723\img_5.jpg; images\Mercedes_Gle_53_4MATIC_49723\img_6.jpg; images\Mercedes_Gle_53_4MATIC_49723\img_7.jpg; images\Mercedes_Gle_53_4MATIC_49723\img_8.png; images\Mercedes_Gle_53_4MATIC_49723\img_9.jpg
Mercedes,Mercedes Benz C43,5800000,2026,4M Saloon AMG,DSG,gas,Sedan,2000.0,9.0,421.0,95.0,9.0,"1,820","4,793","1,446",2865.0,5.0,4.0,66.0,500.0,4.3,images\Mercedes_Mercedes_Benz_C43_4M_Saloon_AMG_38845\img_1.jpg; images\Mercedes_Mercedes_Benz_C43_4M_Saloon_AMG_38845\img_2.jpg; images\Mercedes_Mercedes_Benz_C43_4M_Saloon_AMG_38845\img_3.jpg; images\Mercedes_Mercedes_Benz_C43_4M_Saloon_AMG_38845\img_4.jpg; images\Mercedes_Mercedes_Benz_C43_4M_Saloon_AMG_38845\img_5.jpg; images\Mercedes_Mercedes_Benz_C43_4M_Saloon_AMG_38845\img_6.png; images\Mercedes_Mercedes_Benz_C43_4M_Saloon_AMG_38845\img_7.jpg; images\Mercedes_Mercedes_Benz_C43_4M_Saloon_AMG_38845\img_8.jpg
Mercedes,Mercedes Benz Cle 200,4350000,2026,Sport Coupe,DSG,gas,Coupe,2000.0,7.0,204.0,95.0,N/A,0,N/A,N/A,N/A,4.0,4.0,N/A,320.0,7.4,images\Mercedes_Mercedes_Benz_Cle_200_Sport_Coupe_42722\img_1.png; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Coupe_42722\img_2.jpg; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Coupe_42722\img_3.jpg; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Coupe_42722\img_4.jpg; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Coupe_42722\img_5.jpg; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Coupe_42722\img_6.jpg; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Coupe_42722\img_7.jpg; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Coupe_42722\img_8.jpg; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Coupe_42722\img_9.jpg; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Coupe_42722\img_10.jpg
Mercedes,Mercedes Benz Cle 200,4950000,2026,Sport Cabrio,DSG,gas,Coupe,2000.0,7.0,204.0,95.0,N/A,0,N/A,N/A,N/A,4.0,4.0,N/A,320.0,7.4,images\Mercedes_Mercedes_Benz_Cle_200_Sport_Cabrio_46258\img_1.png; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Cabrio_46258\img_2.jpg; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Cabrio_46258\img_3.jpg; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Cabrio_46258\img_4.jpg; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Cabrio_46258\img_5.jpg; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Cabrio_46258\img_6.jpg; images\Mercedes_Mercedes_Benz_Cle_200_Sport_Cabrio_46258\img_7.jpg
Mercedes,Mercedes Benz Eqe 350,5500000,2026,SUV,automatic,Electric,SUV,N/A,N/A,408.0,N/A,N/A,"1,940","4,863","1,685",3030.0,5.0,N/A,N/A,858.0,4.9,images\Mercedes_Mercedes_Benz_Eqe_350_SUV_49263\img_1.jpg; images\Mercedes_Mercedes_Benz_Eqe_350_SUV_49263\img_2.jpg; images\Mercedes_Mercedes_Benz_Eqe_350_SUV_49263\img_3.jpg; images\Mercedes_Mercedes_Benz_Eqe_350_SUV_49263\img_4.jpg; images\Mercedes_Mercedes_Benz_Eqe_350_SUV_49263\img_5.jpg; images\Mercedes_Mercedes_Benz_Eqe_350_SUV_49263\img_6.jpg; images\Mercedes_Mercedes_Benz_Eqe_350_SUV_49263\img_7.jpg; images\Mercedes_Mercedes_Benz_Eqe_350_SUV_49263\img_8.jpg
Mercedes,Mercedes Benz G63,18050000,2026,Night Eidition,automatic,gas,4x4,4000.0,8.0,585.0,N/A,15.7,"1,984","4,863","1,976",2890.0,5.0,8.0,N/A,850.0,4.4,images\Mercedes_Mercedes_Benz_G63_Night_Eidition_52668\img_1.jpg; images\Mercedes_Mercedes_Benz_G63_Night_Eidition_52668\img_2.png; images\Mercedes_Mercedes_Benz_G63_Night_Eidition_52668\img_3.jpg; images\Mercedes_Mercedes_Benz_G63_Night_Eidition_52668\img_4.jpg; images\Mercedes_Mercedes_Benz_G63_Night_Eidition_52668\img_5.jpg; images\Mercedes_Mercedes_Benz_G63_Night_Eidition_52668\img_6.jpg; images\Mercedes_Mercedes_Benz_G63_Night_Eidition_52668\img_7.jpg; images\Mercedes_Mercedes_Benz_G63_Night_Eidition_52668\img_8.jpg; images\Mercedes_Mercedes_Benz_G63_Night_Eidition_52668\img_9.jpg
Mercedes,Mercedes Benz G63,18650000,2026,MAGNO,automatic,gas,4x4,4000.0,8.0,585.0,N/A,15.7,"1,984","4,863","1,976",2890.0,5.0,8.0,N/A,850.0,4.4,images\Mercedes_Mercedes_Benz_G63_MAGNO_43716\img_1.jpg; images\Mercedes_Mercedes_Benz_G63_MAGNO_43716\img_2.jpg; images\Mercedes_Mercedes_Benz_G63_MAGNO_43716\img_3.jpg; images\Mercedes_Mercedes_Benz_G63_MAGNO_43716\img_4.jpg; images\Mercedes_Mercedes_Benz_G63_MAGNO_43716\img_5.png; images\Mercedes_Mercedes_Benz_G63_MAGNO_43716\img_6.jpg; images\Mercedes_Mercedes_Benz_G63_MAGNO_43716\img_7.jpg; images\Mercedes_Mercedes_Benz_G63_MAGNO_43716\img_8.jpg; images\Mercedes_Mercedes_Benz_G63_MAGNO_43716\img_9.jpg
Mercedes,Mercedes Benz G63,13100000,2026,G 500 AMG,automatic,gas,4x4,3000.0,8.0,449.0,N/A,10.4,"1,984","4,863","1,976",2890.0,5.0,6.0,N/A,N/A,5.4,images\Mercedes_Mercedes_Benz_G63_G_500_AMG_48259\img_1.jpg; images\Mercedes_Mercedes_Benz_G63_G_500_AMG_48259\img_2.jpg; images\Mercedes_Mercedes_Benz_G63_G_500_AMG_48259\img_3.png; images\Mercedes_Mercedes_Benz_G63_G_500_AMG_48259\img_4.jpg; images\Mercedes_Mercedes_Benz_G63_G_500_AMG_48259\img_5.jpg; images\Mercedes_Mercedes_Benz_G63_G_500_AMG_48259\img_6.jpg; images\Mercedes_Mercedes_Benz_G63_G_500_AMG_48259\img_7.jpg; images\Mercedes_Mercedes_Benz_G63_G_500_AMG_48259\img_8.jpg; images\Mercedes_Mercedes_Benz_G63_G_500_AMG_48259\img_9.jpg
Mercedes,Mercedes Benz G63,10130000,2026,G 580 EQ Technology,automatic,Electric,4x4,N/A,N/A,587.0,N/A,N/A,"1,984","4,863","1,976",2890.0,5.0,N/A,N/A,N/A,4.7,images\Mercedes_Mercedes_Benz_G63_G_580_EQ_Technology_51922\img_1.jpg; images\Mercedes_Mercedes_Benz_G63_G_580_EQ_Technology_51922\img_2.jpg; images\Mercedes_Mercedes_Benz_G63_G_580_EQ_Technology_51922\img_3.jpg; images\Mercedes_Mercedes_Benz_G63_G_580_EQ_Technology_51922\img_4.jpg; images\Mercedes_Mercedes_Benz_G63_G_580_EQ_Technology_51922\img_5.jpg; images\Mercedes_Mercedes_Benz_G63_G_580_EQ_Technology_51922\img_6.jpg; images\Mercedes_Mercedes_Benz_G63_G_580_EQ_Technology_51922\img_7.png; images\Mercedes_Mercedes_Benz_G63_G_580_EQ_Technology_51922\img_8.jpg; images\Mercedes_Mercedes_Benz_G63_G_580_EQ_Technology_51922\img_9.jpg
Mercedes,Mercedes Benz Gla 200,2990000,2026,PROGRESSIVE,automatic,gas,SUV,1300.0,7.0,163.0,95.0,6.0,"1,849","4,436","1,605",2729.0,5.0,4.0,43.0,270.0,8.9,images\Mercedes_Mercedes_Benz_Gla_200_PROGRESSIVE_56432\img_1.jpg; images\Mercedes_Mercedes_Benz_Gla_200_PROGRESSIVE_56432\img_2.png; images\Mercedes_Mercedes_Benz_Gla_200_PROGRESSIVE_56432\img_3.jpg; images\Mercedes_Mercedes_Benz_Gla_200_PROGRESSIVE_56432\img_4.jpg; images\Mercedes_Mercedes_Benz_Gla_200_PROGRESSIVE_56432\img_5.jpg; images\Mercedes_Mercedes_Benz_Gla_200_PROGRESSIVE_56432\img_6.jpg; images\Mercedes_Mercedes_Benz_Gla_200_PROGRESSIVE_56432\img_7.jpg; images\Mercedes_Mercedes_Benz_Gla_200_PROGRESSIVE_56432\img_8.jpg
Mercedes,Mercedes Benz Glc 43,6600000,2026,4m Coupe AMG,automatic,gas,SUV,2000.0,9.0,258.0,95.0,8.0,"1,920","4,769","1,606",2888.0,5.0,4.0,62.0,400.0,6.3,images\Mercedes_Mercedes_Benz_Glc_43_4m_Coupe_AMG_59858\img_1.jpg; images\Mercedes_Mercedes_Benz_Glc_43_4m_Coupe_AMG_59858\img_2.png; images\Mercedes_Mercedes_Benz_Glc_43_4m_Coupe_AMG_59858\img_3.jpg; images\Mercedes_Mercedes_Benz_Glc_43_4m_Coupe_AMG_59858\img_4.jpg; images\Mercedes_Mercedes_Benz_Glc_43_4m_Coupe_AMG_59858\img_5.jpg; images\Mercedes_Mercedes_Benz_Glc_43_4m_Coupe_AMG_59858\img_6.jpg; images\Mercedes_Mercedes_Benz_Glc_43_4m_Coupe_AMG_59858\img_7.jpg; images\Mercedes_Mercedes_Benz_Glc_43_4m_Coupe_AMG_59858\img_8.jpg
Mercedes,S 500,12300000,2026,4M Saloon long,automatic,gas,Sedan,3000.0,9.0,435.0,95.0,8.5,"2,109","5,320","1,503",3216.0,4.0,6.0,76.0,520.0,4.9,images\Mercedes_S_500_4M_Saloon_long_46226\img_1.jpg; images\Mercedes_S_500_4M_Saloon_long_46226\img_2.png; images\Mercedes_S_500_4M_Saloon_long_46226\img_3.jpg; images\Mercedes_S_500_4M_Saloon_long_46226\img_4.jpg; images\Mercedes_S_500_4M_Saloon_long_46226\img_5.jpg; images\Mercedes_S_500_4M_Saloon_long_46226\img_6.jpg; images\Mercedes_S_500_4M_Saloon_long_46226\img_7.jpg; images\Mercedes_S_500_4M_Saloon_long_46226\img_8.jpg
Mercedes,Sl Class,13400000,2024,AMG SL 55 4M,automatic,gas,Coupe,4000.0,9.0,476.0,95.0,13.0,"1,629","4,705","1,354",2700.0,2.0,8.0,N/A,700.0,3.9,images\Mercedes_Sl_Class_AMG_SL_55_4M_49590\img_1.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_49590\img_2.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_49590\img_3.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_49590\img_4.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_49590\img_5.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_49590\img_6.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_49590\img_7.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_49590\img_8.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_49590\img_9.png
Mercedes,Sl Class,14330000,2025,AMG SL 55 4M,automatic,gas,Coupe,4000.0,9.0,476.0,95.0,13.0,"1,629","4,705","1,354",2700.0,2.0,8.0,N/A,700.0,3.9,images\Mercedes_Sl_Class_AMG_SL_55_4M_52999\img_1.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_52999\img_2.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_52999\img_3.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_52999\img_4.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_52999\img_5.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_52999\img_6.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_52999\img_7.jpg; images\Mercedes_Sl_Class_AMG_SL_55_4M_52999\img_8.png; images\Mercedes_Sl_Class_AMG_SL_55_4M_52999\img_9.jpg
Mini,Cooper,2250000,2025,C - Classic,DSG,gas,Hatchback,1500.0,9.0,156.0,95.0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,230.0,N/A,images\Mini_Cooper_C_-_Classic_56485\img_1.jpg; images\Mini_Cooper_C_-_Classic_56485\img_2.png; images\Mini_Cooper_C_-_Classic_56485\img_3.jpg; images\Mini_Cooper_C_-_Classic_56485\img_4.jpg; images\Mini_Cooper_C_-_Classic_56485\img_5.jpg; images\Mini_Cooper_C_-_Classic_56485\img_6.jpg; images\Mini_Cooper_C_-_Classic_56485\img_7.jpg; images\Mini_Cooper_C_-_Classic_56485\img_8.jpg; images\Mini_Cooper_C_-_Classic_56485\img_9.jpg
Mini,Cooper,2450000,2025,C- JCW,DSG,gas,Hatchback,1500.0,9.0,156.0,95.0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,images\Mini_Cooper_C-_JCW_60348\img_1.jpg; images\Mini_Cooper_C-_JCW_60348\img_2.jpg; images\Mini_Cooper_C-_JCW_60348\img_3.jpg; images\Mini_Cooper_C-_JCW_60348\img_4.jpg; images\Mini_Cooper_C-_JCW_60348\img_5.jpg; images\Mini_Cooper_C-_JCW_60348\img_6.jpg; images\Mini_Cooper_C-_JCW_60348\img_7.png; images\Mini_Cooper_C-_JCW_60348\img_8.jpg; images\Mini_Cooper_C-_JCW_60348\img_9.jpg
Mini,Cooper,2950000,2025,S - JWC,DSG,gas,Hatchback,2000.0,9.0,204.0,95.0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,300.0,6.1,images\Mini_Cooper_S_-_JWC_53774\img_1.jpg; images\Mini_Cooper_S_-_JWC_53774\img_2.jpg; images\Mini_Cooper_S_-_JWC_53774\img_3.png; images\Mini_Cooper_S_-_JWC_53774\img_4.jpg; images\Mini_Cooper_S_-_JWC_53774\img_5.jpg; images\Mini_Cooper_S_-_JWC_53774\img_6.jpg; images\Mini_Cooper_S_-_JWC_53774\img_7.jpg; images\Mini_Cooper_S_-_JWC_53774\img_8.jpg
Mini,Cooper,2980000,2025,Se - Favoured,automatic,Electric,Hatchback,N/A,9.0,218.0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,images\Mini_Cooper_Se_-_Favoured_57378\img_1.jpg; images\Mini_Cooper_Se_-_Favoured_57378\img_2.jpg; images\Mini_Cooper_Se_-_Favoured_57378\img_3.jpg; images\Mini_Cooper_Se_-_Favoured_57378\img_4.jpg; images\Mini_Cooper_Se_-_Favoured_57378\img_5.jpg; images\Mini_Cooper_Se_-_Favoured_57378\img_6.jpg; images\Mini_Cooper_Se_-_Favoured_57378\img_7.jpg; images\Mini_Cooper_Se_-_Favoured_57378\img_8.jpg; images\Mini_Cooper_Se_-_Favoured_57378\img_9.png
Mini,Cooper,2275000,2025,Baseline,automatic,gas,Hatchback,1500.0,5.0,156.0,N/A,N/A,0,N/A,N/A,N/A,4.0,3.0,N/A,230.0,N/A,images\Mini_Cooper_Baseline_61127\img_1.jpg; images\Mini_Cooper_Baseline_61127\img_2.jpg; images\Mini_Cooper_Baseline_61127\img_3.jpg; images\Mini_Cooper_Baseline_61127\img_4.jpg; images\Mini_Cooper_Baseline_61127\img_5.jpg; images\Mini_Cooper_Baseline_61127\img_6.jpg
Mini,Cooper,3000000,2026,JCW Convertible,automatic,gas,Hatchback,2000.0,7.0,163.0,95.0,N/A,0,N/A,N/A,N/A,4.0,4.0,N/A,250.0,8.2,images\Mini_Cooper_JCW_Convertible_64053\img_1.jpg; images\Mini_Cooper_JCW_Convertible_64053\img_2.jpg; images\Mini_Cooper_JCW_Convertible_64053\img_3.jpg; images\Mini_Cooper_JCW_Convertible_64053\img_4.jpg; images\Mini_Cooper_JCW_Convertible_64053\img_5.jpg; images\Mini_Cooper_JCW_Convertible_64053\img_6.jpg; images\Mini_Cooper_JCW_Convertible_64053\img_7.jpg
Mini,Country Man Shape New Generation,2480000,2025,Baseline,DSG,gas,SUV,1500.0,7.0,156.0,95.0,N/A,"1,843","4,433","1,656",2692.0,4.0,3.0,54.0,230.0,9.0,images\Mini_Country_Man_Shape_New_Generation_Baseline_67158\img_1.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_67158\img_2.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_67158\img_3.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_67158\img_4.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_67158\img_5.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_67158\img_6.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_67158\img_7.jpg
Mini,Country Man Shape New Generation,2790000,2025,JCW ALL 4,DSG,gas,SUV,1500.0,7.0,300.0,95.0,N/A,"1,843","4,433","1,656",2692.0,4.0,3.0,54.0,400.0,5.3,images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_56448\img_1.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_56448\img_2.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_56448\img_3.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_56448\img_4.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_56448\img_5.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_56448\img_6.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_56448\img_7.jpg
Mini,Country Man Shape New Generation,3320000,2025,Baseline,automatic,Electric,SUV,N/A,N/A,204.0,N/A,N/A,0,N/A,N/A,N/A,4.0,N/A,N/A,250.0,8.4,images\Mini_Country_Man_Shape_New_Generation_Baseline_59913\img_1.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_59913\img_2.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_59913\img_3.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_59913\img_4.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_59913\img_5.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_59913\img_6.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_59913\img_7.jpg
Mini,Country Man Shape New Generation,3750000,2025,JCW ALL 4,DSG,gas,SUV,2000.0,7.0,300.0,95.0,N/A,"1,843","4,433","1,656",2692.0,4.0,3.0,54.0,400.0,5.3,images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_1.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_2.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_3.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_4.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_5.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_6.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_7.jpg
Mini,Country Man Shape New Generation,3100000,2025,E-Favoured,automatic,Electric,SUV,N/A,N/A,204.0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,images\Mini_Country_Man_Shape_New_Generation_E-Favoured_66206\img_1.jpg; images\Mini_Country_Man_Shape_New_Generation_E-Favoured_66206\img_2.jpg; images\Mini_Country_Man_Shape_New_Generation_E-Favoured_66206\img_3.jpg; images\Mini_Country_Man_Shape_New_Generation_E-Favoured_66206\img_4.jpg; images\Mini_Country_Man_Shape_New_Generation_E-Favoured_66206\img_5.jpg; images\Mini_Country_Man_Shape_New_Generation_E-Favoured_66206\img_6.jpg; images\Mini_Country_Man_Shape_New_Generation_E-Favoured_66206\img_7.jpg
Mini,Country Man Shape New Generation,3200000,2025,E-JWC,automatic,Electric,SUV,N/A,N/A,204.0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,images\Mini_Country_Man_Shape_New_Generation_E-JWC_69046\img_1.jpg; images\Mini_Country_Man_Shape_New_Generation_E-JWC_69046\img_2.jpg; images\Mini_Country_Man_Shape_New_Generation_E-JWC_69046\img_3.jpg; images\Mini_Country_Man_Shape_New_Generation_E-JWC_69046\img_4.jpg; images\Mini_Country_Man_Shape_New_Generation_E-JWC_69046\img_5.jpg; images\Mini_Country_Man_Shape_New_Generation_E-JWC_69046\img_6.jpg; images\Mini_Country_Man_Shape_New_Generation_E-JWC_69046\img_7.jpg
Mini,Mini Cooper S,2420000,2024,S 3-Door Iconic,automatic,gas,Hatchback,2000.0,8.0,192.0,95.0,N/A,"1,727","3,876","1,414",2495.0,4.0,4.0,N/A,280.0,6.7,images\Mini_Mini_Cooper_S_S_3-Door_Iconic_59070\img_1.jpg; images\Mini_Mini_Cooper_S_S_3-Door_Iconic_59070\img_2.jpg; images\Mini_Mini_Cooper_S_S_3-Door_Iconic_59070\img_3.png; images\Mini_Mini_Cooper_S_S_3-Door_Iconic_59070\img_4.jpg; images\Mini_Mini_Cooper_S_S_3-Door_Iconic_59070\img_5.jpg; images\Mini_Mini_Cooper_S_S_3-Door_Iconic_59070\img_6.jpg; images\Mini_Mini_Cooper_S_S_3-Door_Iconic_59070\img_7.jpg
