Brand,Model,Year,Price,Trim,Brand_Tier,Image_Paths,Transmission,Fuel_Type,Body_Type,Engine_Capacity,Horsepower,Torque,Max_Speed,Acceleration,Width,Length,Height,Wheelbase,Seats,Cylinders,Fuel_Tank,Number_of_Gears,Fuel_Consumption,Electric_Fuel Consumption,Max_Electric_Driving_Range,Drivetrain
Chery,Tiggo7 Pro Max,2026,1280000,Flagship,3,images\Chery_Tiggo_7_Pro_Max_Flagship_875\img_1.jpg; images\Chery_Tiggo_7_Pro_Max_Flagship_875\img_2.png; images\Chery_Tiggo_7_Pro_Max_Flagship_875\img_3.png; images\Chery_Tiggo_7_Pro_Max_Flagship_875\img_4.png; images\Chery_Tiggo_7_Pro_Max_Flagship_875\img_5.png; images\Chery_Tiggo_7_Pro_Max_Flagship_875\img_6.png; images\Chery_Tiggo_7_Pro_Max_Flagship_875\img_7.png; images\Chery_Tiggo_7_Pro_Max_Flagship_875\img_8.png,Automatic,Gas,SUV,1500,154,210,185,10.0,"1,842","4,500","1,746",2670,5,4,51,9,7,-,-,FWD
Chery,Tiggo8,2025,1180000,Comfort,3,images\Chery_Tiggo_8_Comfort_7_Seats_13296\img_1.jpg; images\Chery_Tiggo_8_Comfort_7_Seats_13296\img_2.png; images\Chery_Tiggo_8_Comfort_7_Seats_13296\img_3.png; images\Chery_Tiggo_8_Comfort_7_Seats_13296\img_4.jpg; images\Chery_Tiggo_8_Comfort_7_Seats_13296\img_5.png; images\Chery_Tiggo_8_Comfort_7_Seats_13296\img_6.jpg; images\Chery_Tiggo_8_Comfort_7_Seats_13296\img_7.jpg; images\Chery_Tiggo_8_Comfort_7_Seats_13296\img_8.jpg,Automatic,Gas,SUV,1500,145,210,180,11.0,"1,860","4,700","1,746",2710,7,4,51,6,7.4,-,-,FWD
Chery,Tiggo8,2025,1305000,Luxury,3,images\Chery_Tiggo_8_Luxury_7_Seats_16660\img_1.jpg; images\Chery_Tiggo_8_Luxury_7_Seats_16660\img_2.jpg; images\Chery_Tiggo_8_Luxury_7_Seats_16660\img_3.png; images\Chery_Tiggo_8_Luxury_7_Seats_16660\img_4.png; images\Chery_Tiggo_8_Luxury_7_Seats_16660\img_5.png; images\Chery_Tiggo_8_Luxury_7_Seats_16660\img_6.jpg; images\Chery_Tiggo_8_Luxury_7_Seats_16660\img_7.jpg; images\Chery_Tiggo_8_Luxury_7_Seats_16660\img_8.jpg,Automatic,Gas,SUV,1500,145,210,180,11.0,"1,860","4,700","1,746",2710,7,4,51,6,7.4,-,-,FWD
Chery,Tiggo8,2026,1095000,Comfor,3,images\Chery Tiggo 8 2026\car_img_1.jpg; images\Chery Tiggo 8 2026\car_img_2.jpg; images\Chery Tiggo 8 2026\car_img_3.jpg; images\Chery Tiggo 8 2026\car_img_4.jpg; images\Chery Tiggo 8 2026\car_img_5.jpg,Automatic,Gas,SUV,1500,145,210,180,11.0,"1,860","4,700","1,746",2710,7,4,51,6,7.4,-,-,FWD
Chery,Tiggo8,2026,1155000,Luxury,3,images\Chery_Tiggo_8_Luxury_20481\img_1.jpg; images\Chery_Tiggo_8_Luxury_20481\img_2.png; images\Chery_Tiggo_8_Luxury_20481\img_3.jpg; images\Chery_Tiggo_8_Luxury_20481\img_4.png; images\Chery_Tiggo_8_Luxury_20481\img_5.jpg; images\Chery_Tiggo_8_Luxury_20481\img_6.jpg; images\Chery_Tiggo_8_Luxury_20481\img_7.png,Automatic,Gas,SUV,1500,145,210,180,11.0,"1,860","4,700","1,746",2710,5,4,51,6,7.4,-,-,FWD
Chery,Tiggo8 Pro,2025,1475000,Flagship,3,images\Chery_Tiggo_8_Pro_Flagship_14767\img_1.jpg; images\Chery_Tiggo_8_Pro_Flagship_14767\img_2.jpg; images\Chery_Tiggo_8_Pro_Flagship_14767\img_3.jpg; images\Chery_Tiggo_8_Pro_Flagship_14767\img_4.jpg; images\Chery_Tiggo_8_Pro_Flagship_14767\img_5.jpg; images\Chery_Tiggo_8_Pro_Flagship_14767\img_6.jpg; images\Chery_Tiggo_8_Pro_Flagship_14767\img_7.jpg; images\Chery_Tiggo_8_Pro_Flagship_14767\img_8.jpg; images\Chery_Tiggo_8_Pro_Flagship_14767\img_9.jpg; images\Chery_Tiggo_8_Pro_Flagship_14767\img_10.jpg,Automatic,Gas,SUV,1600,197,290,200,8.9,"1,860","4,722","1,745",2710,7,4,51,7,6.8,-,-,FWD
Chery,Tiggo8 Pro,2025,1365000,Luxury,3,images\Chery Tiggo 8 PRO 2025\car_img_1.jpg; images\Chery Tiggo 8 PRO 2025\car_img_2.jpg; images\Chery Tiggo 8 PRO 2025\car_img_3.jpg; images\Chery Tiggo 8 PRO 2025\car_img_4.jpg; images\Chery Tiggo 8 PRO 2025\car_img_5.jpg; images\Chery Tiggo 8 PRO 2025\car_img_6.jpg; images\Chery Tiggo 8 PRO 2025\car_img_7.jpg,Automatic,Gas,SUV,1600,197,290,200,8.9,"1,860","4,722","1,745",2710,7,4,51,7,6.8,-,-,FWD
Chery,Tiggo8 Pro,2026,1475000,Flagship,3,images\Chery Tiggo 8 PRO 2026\car_img_1.jpg; images\Chery Tiggo 8 PRO 2026\car_img_2.jpg; images\Chery Tiggo 8 PRO 2026\car_img_3.jpg; images\Chery Tiggo 8 PRO 2026\car_img_4.jpg; images\Chery Tiggo 8 PRO 2026\car_img_5.jpg; images\Chery Tiggo 8 PRO 2026\car_img_6.jpg; images\Chery Tiggo 8 PRO 2026\car_img_7.jpg; images\Chery_Tiggo_8_Pro_Flagship_22334\img_1.jpg; images\Chery_Tiggo_8_Pro_Flagship_22334\img_2.jpg; images\Chery_Tiggo_8_Pro_Flagship_22334\img_3.jpg; images\Chery_Tiggo_8_Pro_Flagship_22334\img_4.jpg; images\Chery_Tiggo_8_Pro_Flagship_22334\img_5.jpg; images\Chery_Tiggo_8_Pro_Flagship_22334\img_6.jpg; images\Chery_Tiggo_8_Pro_Flagship_22334\img_7.jpg; images\Chery_Tiggo_8_Pro_Flagship_22334\img_8.jpg; images\Chery_Tiggo_8_Pro_Flagship_22334\img_9.jpg; images\Chery_Tiggo_8_Pro_Flagship_22334\img_10.jpg,Automatic,Gas,SUV,1600,197,290,200,8.9,"1,860","4,722","1,745",2710,7,4,51,7,6.8,-,-,FWD
Chery,Tiggo8 Pro,2026,1375000,Luxury,3,images\Chery Tiggo 8 PRO 2026\car_img_1.jpg; images\Chery Tiggo 8 PRO 2026\car_img_2.jpg; images\Chery Tiggo 8 PRO 2026\car_img_3.jpg; images\Chery Tiggo 8 PRO 2026\car_img_4.jpg; images\Chery Tiggo 8 PRO 2026\car_img_5.jpg; images\Chery Tiggo 8 PRO 2026\car_img_6.jpg; images\Chery Tiggo 8 PRO 2026\car_img_7.jpg; images\Chery_Tiggo_8_Pro_Luxury_18656\img_1.jpg; images\Chery_Tiggo_8_Pro_Luxury_18656\img_2.jpg; images\Chery_Tiggo_8_Pro_Luxury_18656\img_3.jpg; images\Chery_Tiggo_8_Pro_Luxury_18656\img_4.jpg; images\Chery_Tiggo_8_Pro_Luxury_18656\img_5.jpg; images\Chery_Tiggo_8_Pro_Luxury_18656\img_6.jpg; images\Chery_Tiggo_8_Pro_Luxury_18656\img_7.jpg; images\Chery_Tiggo_8_Pro_Luxury_18656\img_8.jpg; images\Chery_Tiggo_8_Pro_Luxury_18656\img_9.jpg; images\Chery_Tiggo_8_Pro_Luxury_18656\img_10.jpg,Automatic,Gas,SUV,1600,197,290,200,8.9,"1,860","4,722","1,745",2710,7,4,51,7,6.8,-,-,FWD
Chery,Tiggo8 Pro Max,2025,1525000,Flagship,3,images\Chery_Tiggo_8_Pro_Max_Flagship_4709\img_1.png; images\Chery_Tiggo_8_Pro_Max_Flagship_4709\img_2.png; images\Chery_Tiggo_8_Pro_Max_Flagship_4709\img_3.png; images\Chery_Tiggo_8_Pro_Max_Flagship_4709\img_4.png; images\Chery_Tiggo_8_Pro_Max_Flagship_4709\img_5.png; images\Chery_Tiggo_8_Pro_Max_Flagship_4709\img_6.png; images\Chery_Tiggo_8_Pro_Max_Flagship_4709\img_7.png,Automatic,Gas,SUV,1600,197,290,200,8.9,"1,860","4,722","1,745",2710,7,4,51,7,6.8,-,-,AWD
Chery,Tiggo9,2026,1999000,Luxury,3,images\Chery_Tiggo_9_Luxury_28312\img_1.png; images\Chery_Tiggo_9_Luxury_28312\img_2.png; images\Chery_Tiggo_9_Luxury_28312\img_3.png; images\Chery_Tiggo_9_Luxury_28312\img_4.png; images\Chery_Tiggo_9_Luxury_28312\img_5.png; images\Chery_Tiggo_9_Luxury_28312\img_6.png; images\Chery_Tiggo_9_Luxury_28312\img_7.png; images\Chery_Tiggo_9_Luxury_28312\img_8.png,Automatic,Hybrid,SUV,1500,210,440,200,8.5,"1,925","4,810","1,741",2800,7,4,70,8,1.4,19,170,FWD
Chevrolet,Captiva,2025,1150000,Lv3,3,images\Chevrolet Captiva 2025\car_img_1.jpg; images\Chevrolet Captiva 2025\car_img_2.jpg; images\Chevrolet Captiva 2025\car_img_3.jpg; images\Chevrolet Captiva 2025\car_img_4.jpg; images\Chevrolet Captiva 2025\car_img_5.jpg; images\Chevrolet Captiva 2025\car_img_6.jpg; images\Chevrolet Captiva 2025\car_img_7.jpg; images\Chevrolet_Captiva_LV3_30233\img_1.png; images\Chevrolet_Captiva_LV3_30233\img_2.jpg; images\Chevrolet_Captiva_LV3_30233\img_3.png; images\Chevrolet_Captiva_LV3_30233\img_4.png; images\Chevrolet_Captiva_LV3_30233\img_5.png; images\Chevrolet_Captiva_LV3_30233\img_6.png,Automatic,Gas,SUV,1500,148,230,180,11.5,"1,835","4,655","1,760",2750,5,4,52,8,7.5,-,-,FWD
Chevrolet,Captiva,2025,1200000,Lv3,3,images\Chevrolet_Captiva_LV3_7seats_34507\img_1.png; images\Chevrolet_Captiva_LV3_7seats_34507\img_2.png; images\Chevrolet_Captiva_LV3_7seats_34507\img_3.png; images\Chevrolet_Captiva_LV3_7seats_34507\img_4.png; images\Chevrolet_Captiva_LV3_7seats_34507\img_5.jpg; images\Chevrolet_Captiva_LV3_7seats_34507\img_6.png,Automatic,Gas,SUV,1500,148,230,180,11.5,"1,835","4,655","1,760",2750,5,4,52,8,7.5,-,-,FWD
Chevrolet,Captiva EV,2026,1299000,Premier,3,images\Chevrolet Captiva EV 2026\car_img_1.jpg; images\Chevrolet Captiva EV 2026\car_img_2.jpg; images\Chevrolet Captiva EV 2026\car_img_3.jpg; images\Chevrolet Captiva EV 2026\car_img_4.jpg; images\Chevrolet_Captiva_Ev_Premier_26022\img_1.jpg; images\Chevrolet_Captiva_Ev_Premier_26022\img_2.jpg; images\Chevrolet_Captiva_Ev_Premier_26022\img_3.jpg; images\Chevrolet_Captiva_Ev_Premier_26022\img_4.jpg; images\Chevrolet_Captiva_Ev_Premier_26022\img_5.jpg; images\Chevrolet_Captiva_Ev_Premier_26022\img_6.jpg; images\Chevrolet_Captiva_Ev_Premier_26022\img_7.jpg; images\Chevrolet_Captiva_Ev_Premier_26022\img_8.jpg; images\Chevrolet_Captiva_Ev_Premier_26022\img_9.jpg,Automatic,Electric,SUV,-,201,310,170,8.9,1890,4745,1680,2800,5,-,-,1,-,14.5,415,FWD
Chevrolet,N300,2025,435500,Baseline,3,images\Chevrolet N300 2025\car_img_1.jpg; images\Chevrolet N300 2025\car_img_2.jpg; images\Chevrolet N300 2025\car_img_3.jpg; images\Chevrolet N300 2025\car_img_4.jpg; images\Chevrolet N300 2025\car_img_5.jpg,Automatic,Gas,Van,1200,85,108,120,16.0,1620,4005,1900,2700,8,4,45,5,7.5,-,-,RWD
Chevrolet,Optra,2025,745000,Ls,3,images\Chevrolet_Optra_Ls_37564\img_1.png; images\Chevrolet_Optra_Ls_37564\img_2.png; images\Chevrolet_Optra_Ls_37564\img_3.png; images\Chevrolet_Optra_Ls_37564\img_4.png; images\Chevrolet_Optra_Ls_37564\img_5.png; images\Chevrolet_Optra_Ls_37564\img_6.png; images\Chevrolet_Optra_Ls_37564\img_7.png; images\Chevrolet_Optra_Ls_37564\img_8.png,Automatic,Gas,Sedan,1500,98,140,170,13.2,"1,695","4,490","1,490",2550,5,4,45,5,7.3,-,-,FWD
Chevrolet,Optra,2025,770000,Lt,3,images\Chevrolet_Optra_Lt_40919\img_1.png; images\Chevrolet_Optra_Lt_40919\img_2.png; images\Chevrolet_Optra_Lt_40919\img_3.png; images\Chevrolet_Optra_Lt_40919\img_4.png; images\Chevrolet_Optra_Lt_40919\img_5.png; images\Chevrolet_Optra_Lt_40919\img_6.png; images\Chevrolet_Optra_Lt_40919\img_7.png; images\Chevrolet_Optra_Lt_40919\img_8.png,Automatic,Gas,Sedan,1500,98,140,170,13.2,"1,695","4,490","1,490",2550,5,4,45,5,7.3,-,-,FWD
Chevrolet,Optra,2026,700000,Ls,3,images\Chevrolet Optra 2026\car_img_1.jpg; images\Chevrolet Optra 2026\car_img_2.jpg; images\Chevrolet Optra 2026\car_img_3.jpg; images\Chevrolet Optra 2026\car_img_4.jpg; images\Chevrolet Optra 2026\car_img_5.jpg; images\Chevrolet Optra 2026\car_img_6.jpg; images\Chevrolet Optra 2026\car_img_7.jpg,Automatic,Gas,Sedan,1500,98,140,170,13.2,"1,695","4,490","1,490",2550,5,4,45,5,7.3,-,-,FWD
Chevrolet,Optra,2026,725000,Lt,3,images\Chevrolet Optra 2026\car_img_1.jpg; images\Chevrolet Optra 2026\car_img_2.jpg; images\Chevrolet Optra 2026\car_img_3.jpg; images\Chevrolet Optra 2026\car_img_4.jpg; images\Chevrolet Optra 2026\car_img_5.jpg; images\Chevrolet Optra 2026\car_img_6.jpg; images\Chevrolet Optra 2026\car_img_7.jpg,Automatic,Gas,Sedan,1500,98,140,170,13.2,"1,695","4,490","1,490",2550,5,4,45,5,7.3,-,-,FWD
Chevrolet,Spark EV,2026,899000,Activ,3,images\Chevrolet_Spark_Ev_ACTIV_36131\img_1.jpg; images\Chevrolet_Spark_Ev_ACTIV_36131\img_2.jpg; images\Chevrolet_Spark_Ev_ACTIV_36131\img_3.jpg; images\Chevrolet_Spark_Ev_ACTIV_36131\img_4.jpg; images\Chevrolet_Spark_Ev_ACTIV_36131\img_5.jpg; images\Chevrolet_Spark_Ev_ACTIV_36131\img_6.jpg; images\Chevrolet_Spark_Ev_ACTIV_36131\img_7.jpg; images\Chevrolet_Spark_Ev_ACTIV_36131\img_8.jpg,Automatic,Electric,Hatchback,-,101,180,150,9.0,"1,760","3,990","1,720",2550,4,-,-,1,-,11.6,260,FWD
Chevrolet,Tfr,2026,970000,Baseline,3,images\Chevrolet TFR 2026\car_img_1.jpg; images\Chevrolet TFR 2026\car_img_2.jpg; images\Chevrolet TFR 2026\car_img_3.jpg; images\Chevrolet TFR 2026\car_img_4.jpg; images\Chevrolet TFR 2026\car_img_5.jpg; images\Chevrolet TFR 2026\car_img_6.jpg,Automatic,Gas,Truck,2499,79,176,168,20.0,"1,775","5,340","1,690","3,025",3,4,76,5,18.5,-,-,RWD
Chevrolet,Tfr,2026,1070000,Highline,3,images\Chevrolet TFR 2026\car_img_1.jpg; images\Chevrolet TFR 2026\car_img_2.jpg; images\Chevrolet TFR 2026\car_img_3.jpg; images\Chevrolet TFR 2026\car_img_4.jpg; images\Chevrolet TFR 2026\car_img_5.jpg; images\Chevrolet TFR 2026\car_img_6.jpg,Automatic,Gas,Truck,2499,79,176,168,20.0,"1,775","5,340","1,690","3,025",3,4,76,5,18.5,-,-,AWD
Citroen,C3,2025,1055000,Feel,3,images\Citroen_C3_Feel_52230\img_1.jpg; images\Citroen_C3_Feel_52230\img_2.jpg; images\Citroen_C3_Feel_52230\img_3.jpg; images\Citroen_C3_Feel_52230\img_4.jpg; images\Citroen_C3_Feel_52230\img_5.jpg; images\Citroen_C3_Feel_52230\img_6.jpg,Automatic,Gas,Hatchback,1200,110,205,168,11.8,"2,007","3,996","1,490",2539,5,3,45,6,5.4,-,-,FWD
Citroen,C3,2025,1190000,Shine,3,images\Citroen_C3_Shine_55112\img_1.jpg; images\Citroen_C3_Shine_55112\img_2.jpg; images\Citroen_C3_Shine_55112\img_3.jpg; images\Citroen_C3_Shine_55112\img_4.jpg; images\Citroen_C3_Shine_55112\img_5.jpg; images\Citroen_C3_Shine_55112\img_6.jpg,Automatic,Gas,Hatchback,1200,110,205,168,11.8,"2,007","3,996","1,490",2539,5,3,45,6,5.4,-,-,FWD
Citroen,C3 Aircross,2025,1225000,Feel,3,images\Citroen_C3_Aircross_Feel_34786\img_1.jpg; images\Citroen_C3_Aircross_Feel_34786\img_2.jpg; images\Citroen_C3_Aircross_Feel_34786\img_3.jpg; images\Citroen_C3_Aircross_Feel_34786\img_4.jpg; images\Citroen_C3_Aircross_Feel_34786\img_5.jpg; images\Citroen_C3_Aircross_Feel_34786\img_6.jpg; images\Citroen_C3_Aircross_Feel_34786\img_7.jpg,Automatic,Gas,SUV,1200,110,205,183,10.6,"1,756","4,154","1,597",2604,5,3,45,6,5.6,-,-,FWD
Citroen,C3 Aircross,2025,1370000,Shine,3,images\Citroen_C3_Aircross_Shine_38190\img_1.jpg; images\Citroen_C3_Aircross_Shine_38190\img_2.jpg; images\Citroen_C3_Aircross_Shine_38190\img_3.jpg; images\Citroen_C3_Aircross_Shine_38190\img_4.jpg; images\Citroen_C3_Aircross_Shine_38190\img_5.jpg; images\Citroen_C3_Aircross_Shine_38190\img_6.jpg; images\Citroen_C3_Aircross_Shine_38190\img_7.jpg,Automatic,Gas,SUV,1200,110,205,183,10.6,"1,756","4,154","1,597",2604,5,3,45,6,5.6,-,-,FWD
Citroen,C4,2025,1415000,Feel,3,images\Citroen_C4_Feel_57871\img_1.jpg; images\Citroen_C4_Feel_57871\img_2.jpg; images\Citroen_C4_Feel_57871\img_3.jpg; images\Citroen_C4_Feel_57871\img_4.jpg; images\Citroen_C4_Feel_57871\img_5.jpg; images\Citroen_C4_Feel_57871\img_6.jpg; images\Citroen_C4_Feel_57871\img_7.jpg; images\Citroen_C4_Feel_57871\img_8.jpg,Automatic,Gas,SUV,1200,155,240,180,8.2,"1,834","4,360","1,520","2,670",5,3,45,8,5.6,-,-,FWD
Citroen,C4,2025,1550000,Shine,3,images\Citroen_C4_Shine_47159\img_1.jpg; images\Citroen_C4_Shine_47159\img_2.jpg; images\Citroen_C4_Shine_47159\img_3.jpg; images\Citroen_C4_Shine_47159\img_4.jpg; images\Citroen_C4_Shine_47159\img_5.jpg; images\Citroen_C4_Shine_47159\img_6.jpg; images\Citroen_C4_Shine_47159\img_7.jpg; images\Citroen_C4_Shine_47159\img_8.jpg,Automatic,Gas,SUV,1200,155,240,180,8.2,"1,834","4,360","1,520","2,670",5,3,45,8,5.6,-,-,FWD
Citroen,C4,2026,1390000,Shine,3,images\Citroen_C4_Shine_Two_Tone_51204\img_1.jpg; images\Citroen_C4_Shine_Two_Tone_51204\img_2.jpg; images\Citroen_C4_Shine_Two_Tone_51204\img_3.jpg; images\Citroen_C4_Shine_Two_Tone_51204\img_4.png; images\Citroen_C4_Shine_Two_Tone_51204\img_5.jpg; images\Citroen_C4_Shine_Two_Tone_51204\img_6.jpg; images\Citroen_C4_Shine_Two_Tone_51204\img_7.jpg; images\Citroen_C4_Shine_Two_Tone_51204\img_8.jpg; images\Citroen_C4_Shine_Two_Tone_51204\img_9.jpg,Automatic,Gas,SUV,1200,155,240,180,8.2,"1,834","4,360","1,520","2,670",5,3,45,8,5.6,-,-,FWD
Citroen,C4X,2026,1199000,Feel,3,images\Citroen_C4X_Feel_39943\img_1.jpg; images\Citroen_C4X_Feel_39943\img_2.jpg; images\Citroen_C4X_Feel_39943\img_3.png; images\Citroen_C4X_Feel_39943\img_4.jpg; images\Citroen_C4X_Feel_39943\img_5.jpg; images\Citroen_C4X_Feel_39943\img_6.png; images\Citroen_C4X_Feel_39943\img_7.jpg; images\Citroen_C4X_Feel_39943\img_8.jpg; images\Citroen_C4X_Feel_39943\img_9.jpg; images\Citroen_C4X_Feel_39943\img_10.jpg,Automatic,Gas,SUV,1200,130,230,180,9.3,"1,834","4,600","1,525",2670,5,3,44,8,6.5,-,-,FWD
Citroen,C4X,2026,1349000,Shine,3,images\Citroen_C4X_Shine_44378\img_1.jpg; images\Citroen_C4X_Shine_44378\img_2.jpg; images\Citroen_C4X_Shine_44378\img_3.jpg; images\Citroen_C4X_Shine_44378\img_4.jpg; images\Citroen_C4X_Shine_44378\img_5.jpg; images\Citroen_C4X_Shine_44378\img_6.png; images\Citroen_C4X_Shine_44378\img_7.jpg; images\Citroen_C4X_Shine_44378\img_8.jpg; images\Citroen_C4X_Shine_44378\img_9.png; images\Citroen_C4X_Shine_44378\img_10.jpg,Automatic,Gas,SUV,1200,130,230,180,9.3,"1,834","4,600","1,525",2670,5,3,44,8,6.5,-,-,FWD
Citroen,C4X,2025,1289000,Feel,3,images\Citroen_C4X_Shape_Facelift_Feel_41621\img_1.jpg; images\Citroen_C4X_Shape_Facelift_Feel_41621\img_2.jpg; images\Citroen_C4X_Shape_Facelift_Feel_41621\img_3.jpg; images\Citroen_C4X_Shape_Facelift_Feel_41621\img_4.jpg; images\Citroen_C4X_Shape_Facelift_Feel_41621\img_5.jpg; images\Citroen_C4X_Shape_Facelift_Feel_41621\img_6.png; images\Citroen_C4X_Shape_Facelift_Feel_41621\img_7.png; images\Citroen_C4X_Shape_Facelift_Feel_41621\img_8.jpg; images\Citroen_C4X_Shape_Facelift_Feel_41621\img_9.jpg; images\Citroen_C4X_Shape_Facelift_Feel_41621\img_10.jpg,Automatic,Gas,SUV,1200,130,230,180,9.3,"1,834","4,600","1,525",2670,5,3,44,8,6.5,-,-,FWD
Citroen,C4X,2025,1449000,Shine,3,images\Citroen_C4X_Shape_Facelift_Shine_27042\img_1.jpg; images\Citroen_C4X_Shape_Facelift_Shine_27042\img_2.png; images\Citroen_C4X_Shape_Facelift_Shine_27042\img_3.jpg; images\Citroen_C4X_Shape_Facelift_Shine_27042\img_4.png; images\Citroen_C4X_Shape_Facelift_Shine_27042\img_5.jpg; images\Citroen_C4X_Shape_Facelift_Shine_27042\img_6.jpg; images\Citroen_C4X_Shape_Facelift_Shine_27042\img_7.jpg; images\Citroen_C4X_Shape_Facelift_Shine_27042\img_8.jpg; images\Citroen_C4X_Shape_Facelift_Shine_27042\img_9.jpg; images\Citroen_C4X_Shape_Facelift_Shine_27042\img_10.jpg,Automatic,Gas,SUV,1200,130,230,180,9.3,"1,834","4,600","1,525",2670,5,3,44,8,6.5,-,-,FWD
Citroen,C5 Aircross,2025,1700000,Feel With Sunroof,3,images\Citroen_C5_Aircross_Feel_with_sunroof_38461\img_1.jpg; images\Citroen_C5_Aircross_Feel_with_sunroof_38461\img_2.jpg; images\Citroen_C5_Aircross_Feel_with_sunroof_38461\img_3.jpg; images\Citroen_C5_Aircross_Feel_with_sunroof_38461\img_4.jpg; images\Citroen_C5_Aircross_Feel_with_sunroof_38461\img_5.jpg; images\Citroen_C5_Aircross_Feel_with_sunroof_38461\img_6.jpg; images\Citroen_C5_Aircross_Feel_with_sunroof_38461\img_7.jpg; images\Citroen_C5_Aircross_Feel_with_sunroof_38461\img_8.jpg,Automatic,Gas,SUV,1600,165,240,200,9.4,"1,860","4,500","1,689",2730,5,4,53,6,6.8,-,-,FWD
Citroen,C5 Aircross,2025,1820000,Shine,3,images\Citroen_C5_Aircross_SHINE_43004\img_1.jpg; images\Citroen_C5_Aircross_SHINE_43004\img_2.jpg; images\Citroen_C5_Aircross_SHINE_43004\img_3.jpg; images\Citroen_C5_Aircross_SHINE_43004\img_4.jpg; images\Citroen_C5_Aircross_SHINE_43004\img_5.jpg; images\Citroen_C5_Aircross_SHINE_43004\img_6.jpg; images\Citroen_C5_Aircross_SHINE_43004\img_7.jpg; images\Citroen_C5_Aircross_SHINE_43004\img_8.jpg,Automatic,Gas,SUV,1600,165,240,200,9.4,"1,860","4,500","1,689",2730,5,4,53,6,6.8,-,-,FWD
Citroen,C5 Aircross,2025,1670000,Feel With Out Sunroof,3,images\Citroen_C5_Aircross_with_out_sunroof_34516\img_1.jpg; images\Citroen_C5_Aircross_with_out_sunroof_34516\img_2.jpg; images\Citroen_C5_Aircross_with_out_sunroof_34516\img_3.jpg; images\Citroen_C5_Aircross_with_out_sunroof_34516\img_4.jpg; images\Citroen_C5_Aircross_with_out_sunroof_34516\img_5.jpg; images\Citroen_C5_Aircross_with_out_sunroof_34516\img_6.jpg; images\Citroen_C5_Aircross_with_out_sunroof_34516\img_7.jpg; images\Citroen_C5_Aircross_with_out_sunroof_34516\img_8.jpg,Automatic,Gas,SUV,1600,165,240,200,9.4,"1,860","4,500","1,689",2730,5,4,53,6,6.8,-,-,FWD
Citroen,C5 Aircross,2026,1730000,Shine,3,images\Citroen C5 Aircross 2026\car_img_1.jpg; images\Citroen C5 Aircross 2026\car_img_2.jpg; images\Citroen C5 Aircross 2026\car_img_3.jpg; images\Citroen C5 Aircross 2026\car_img_4.jpg; images\Citroen C5 Aircross 2026\car_img_5.jpg; images\Citroen C5 Aircross 2026\car_img_6.jpg; images\Citroen C5 Aircross 2026\car_img_7.jpg; images\Citroen C5 Aircross 2026\car_img_8.jpg; images\Citroen_C5_Aircross_Shine_43077\img_1.jpg; images\Citroen_C5_Aircross_Shine_43077\img_2.jpg; images\Citroen_C5_Aircross_Shine_43077\img_3.jpg; images\Citroen_C5_Aircross_Shine_43077\img_4.png; images\Citroen_C5_Aircross_Shine_43077\img_5.jpg; images\Citroen_C5_Aircross_Shine_43077\img_6.jpg; images\Citroen_C5_Aircross_Shine_43077\img_7.jpg; images\Citroen_C5_Aircross_Shine_43077\img_8.jpg,Automatic,Gas,SUV,1600,165,240,200,9.4,"1,860","4,500","1,689",2730,5,4,53,6,6.8,-,-,FWD
Citroen,C5 Aircross,2026,1590000,Shine Entry,3,images\Citroen C5 Aircross 2026\car_img_1.jpg; images\Citroen C5 Aircross 2026\car_img_2.jpg; images\Citroen C5 Aircross 2026\car_img_3.jpg; images\Citroen C5 Aircross 2026\car_img_4.jpg; images\Citroen C5 Aircross 2026\car_img_5.jpg; images\Citroen C5 Aircross 2026\car_img_6.jpg; images\Citroen C5 Aircross 2026\car_img_7.jpg; images\Citroen C5 Aircross 2026\car_img_8.jpg; images\Citroen_C5_Aircross_Shine_Entry_47139\img_1.jpg; images\Citroen_C5_Aircross_Shine_Entry_47139\img_2.png; images\Citroen_C5_Aircross_Shine_Entry_47139\img_3.jpg; images\Citroen_C5_Aircross_Shine_Entry_47139\img_4.jpg; images\Citroen_C5_Aircross_Shine_Entry_47139\img_5.jpg; images\Citroen_C5_Aircross_Shine_Entry_47139\img_6.jpg; images\Citroen_C5_Aircross_Shine_Entry_47139\img_7.jpg; images\Citroen_C5_Aircross_Shine_Entry_47139\img_8.jpg,Automatic,Gas,SUV,1600,165,240,200,9.4,"1,860","4,500","1,689",2730,5,4,53,6,6.8,-,-,FWD
Cupra,Formentor,2024,2550000,Turbo,3,images\Cupra Formentor 2024\car_img_1.jpg; images\Cupra Formentor 2024\car_img_2.jpg; images\Cupra Formentor 2024\car_img_3.jpg; images\Cupra Formentor 2024\car_img_4.jpg; images\Cupra Formentor 2024\car_img_5.jpg; images\Cupra Formentor 2024\car_img_6.jpg,Automatic,Gas,SUV,1400,150,250,205,9.0,1863,4451,1584,2680,5,4,45,7,5.9,-,-,FWD
