Brand,Model,Trim,Year,Price,Mileage,Color,Fuel Type,Body Shape,Transmission,Engine Capacity,Cylinder Count,Image Paths
Ford,Mondeo,Base/Standard,1998,"185,000","365,000 KM",Green,Petrol,,Manual,"1,600",,images_yallamotor\ford_mondeo_1998_66694\img_1.jpeg; images_yallamotor\ford_mondeo_1998_66694\img_2.jpeg; images_yallamotor\ford_mondeo_1998_66694\img_3.jpeg; images_yallamotor\ford_mondeo_1998_66694\img_4.jpeg; images_yallamotor\ford_mondeo_1998_66694\img_5.jpeg; images_yallamotor\ford_mondeo_1998_66694\img_6.jpeg; images_yallamotor\ford_mondeo_1998_66694\img_7.jpeg
Ford,Taurus,Base/Standard,1997,"190,000","300,000 KM",Maroon,Petrol,,Automatic,"3,000",,images_yallamotor\ford_taurus_1997_84780\img_1.jpg; images_yallamotor\ford_taurus_1997_84780\img_2.jpg; images_yallamotor\ford_taurus_1997_84780\img_3.jpg; images_yallamotor\ford_taurus_1997_84780\img_4.jpg; images_yallamotor\ford_taurus_1997_84780\img_5.jpg; images_yallamotor\ford_taurus_1997_84780\img_6.jpg; images_yallamotor\ford_taurus_1997_84780\img_7.jpg
Geely,Coolray,Base/Standard,2024,"730,000","38,000 KM",Tan,Petrol,,-,"1,600",,images_yallamotor\geely_coolray_2024_93229\img_1.jpg; images_yallamotor\geely_coolray_2024_93229\img_2.jpg; images_yallamotor\geely_coolray_2024_93229\img_3.jpg; images_yallamotor\geely_coolray_2024_93229\img_4.jpg
Geely,Ec7,1.5L Gls Tinted Glass M/T,2009,"110,000","200,000 KM",Bronze,Petrol,,Manual,"1,500",,images_yallamotor\geely_ec7_2009_5548\img_1.jpeg; images_yallamotor\geely_ec7_2009_5548\img_2.jpeg; images_yallamotor\geely_ec7_2009_5548\img_3.jpeg
Geely,Ec7,1.8L Classic Plus,2014,"260,000","290,000 KM",Silver,Petrol,,Manual,"1,600",,images_yallamotor\geely_ec7_2014_17311\img_1.jpg; images_yallamotor\geely_ec7_2014_17311\img_2.jpg; images_yallamotor\geely_ec7_2014_17311\img_3.jpg; images_yallamotor\geely_ec7_2014_17311\img_4.jpg; images_yallamotor\geely_ec7_2014_17311\img_5.jpg
Geely,Ec7,Base/Standard,2016,"265,000","153,000 KM",Silver,Petrol,,Manual,"1,600",,images_yallamotor\geely_ec7_2016_29637\img_1.jpg; images_yallamotor\geely_ec7_2016_29637\img_2.jpg
Ford,Territory,1.8T Ecooboost Trend,2023,"2,900,000","45,000 KM",Black,Petrol,,Automatic,"1,800",,images_yallamotor\ford_territory_2023_35143\img_1.jpg; images_yallamotor\ford_territory_2023_35143\img_2.jpg; images_yallamotor\ford_territory_2023_35143\img_3.jpg; images_yallamotor\ford_territory_2023_35143\img_4.jpg; images_yallamotor\ford_territory_2023_35143\img_5.jpg; images_yallamotor\ford_territory_2023_35143\img_6.jpg; images_yallamotor\ford_territory_2023_35143\img_7.jpg; images_yallamotor\ford_territory_2023_35143\img_8.jpg; images_yallamotor\ford_territory_2023_35143\img_9.jpg; images_yallamotor\ford_territory_2023_35143\img_10.jpg
Forthing,T5-evo,T5 Evo 1.5T Exclusive,2023,"1,300,000","30,000 KM",Turqoise,Petrol,,Automatic,"1,500",,images_yallamotor\forthing_t5-evo_2023_58218\img_1.jpg; images_yallamotor\forthing_t5-evo_2023_58218\img_2.jpg; images_yallamotor\forthing_t5-evo_2023_58218\img_3.jpg; images_yallamotor\forthing_t5-evo_2023_58218\img_4.jpg; images_yallamotor\forthing_t5-evo_2023_58218\img_5.jpg; images_yallamotor\forthing_t5-evo_2023_58218\img_6.jpg; images_yallamotor\forthing_t5-evo_2023_58218\img_7.jpg; images_yallamotor\forthing_t5-evo_2023_58218\img_8.jpg; images_yallamotor\forthing_t5-evo_2023_58218\img_9.jpg; images_yallamotor\forthing_t5-evo_2023_58218\img_10.jpg; images_yallamotor\forthing_t5-evo_2023_58218\img_11.jpg; images_yallamotor\forthing_t5-evo_2023_58218\img_12.jpg; images_yallamotor\forthing_t5-evo_2023_58218\img_13.jpg
Gac,Emkoo,1.5T Gl,2024,"1,400,000","5,000 KM",Gray,Petrol,,Automatic,"1,500",,images_yallamotor\gac_emkoo_2024_88040\img_1.jpeg; images_yallamotor\gac_emkoo_2024_88040\img_2.jpeg; images_yallamotor\gac_emkoo_2024_88040\img_3.jpeg; images_yallamotor\gac_emkoo_2024_88040\img_4.jpeg; images_yallamotor\gac_emkoo_2024_88040\img_5.jpeg; images_yallamotor\gac_emkoo_2024_88040\img_6.jpeg
Gac,Emzoom,Gl,2024,"1,150,000","15,000 KM",Silver,Petrol,,Automatic,"1,500",,images_yallamotor\gac_emzoom_2024_4715\img_1.jpg; images_yallamotor\gac_emzoom_2024_4715\img_2.jpg; images_yallamotor\gac_emzoom_2024_4715\img_3.jpg; images_yallamotor\gac_emzoom_2024_4715\img_4.jpg; images_yallamotor\gac_emzoom_2024_4715\img_5.jpg; images_yallamotor\gac_emzoom_2024_4715\img_6.jpg; images_yallamotor\gac_emzoom_2024_4715\img_7.jpg; images_yallamotor\gac_emzoom_2024_4715\img_8.jpg
Geely,Coolray,1.5T Gl (Standard),2022,"1,100,000","18,000 KM",White,Petrol,,Automatic,"1,477",,images_yallamotor\geely_coolray_2022_26148\img_1.jpeg; images_yallamotor\geely_coolray_2022_26148\img_2.jpeg; images_yallamotor\geely_coolray_2022_26148\img_3.jpeg; images_yallamotor\geely_coolray_2022_26148\img_4.jpeg; images_yallamotor\geely_coolray_2022_26148\img_5.jpeg; images_yallamotor\geely_coolray_2022_26148\img_6.jpeg; images_yallamotor\geely_coolray_2022_26148\img_7.jpeg; images_yallamotor\geely_coolray_2022_26148\img_8.jpeg; images_yallamotor\geely_coolray_2022_26148\img_9.jpeg; images_yallamotor\geely_coolray_2022_26148\img_10.jpeg; images_yallamotor\geely_coolray_2022_26148\img_11.jpeg
Geely,Emgrand-7-hb,Emgrand 7 Hb Advance,2014,"260,000","20,013 KM",Brown,Petrol,,Manual,"1,600",,images_yallamotor\geely_emgrand-7-hb_2014_92145\img_1.jpg
Geely,Emgrand-7,Emgrand 7 1.5L Gls M/T,2013,"270,000","212,000 KM",Gray,Petrol,,Manual,"1,498",,images_yallamotor\geely_emgrand-7_2013_1271\img_1.jpg; images_yallamotor\geely_emgrand-7_2013_1271\img_2.jpg; images_yallamotor\geely_emgrand-7_2013_1271\img_3.jpeg; images_yallamotor\geely_emgrand-7_2013_1271\img_4.jpeg; images_yallamotor\geely_emgrand-7_2013_1271\img_5.jpeg; images_yallamotor\geely_emgrand-7_2013_1271\img_6.jpeg; images_yallamotor\geely_emgrand-7_2013_1271\img_7.jpeg; images_yallamotor\geely_emgrand-7_2013_1271\img_8.jpeg; images_yallamotor\geely_emgrand-7_2013_1271\img_9.jpg; images_yallamotor\geely_emgrand-7_2013_1271\img_10.jpg
Geely,Emgrand-7,Emgrand 7 Elegance,2014,"150,000","225,000 KM",Black,Petrol,,Manual,"1,800",,images_yallamotor\geely_emgrand-7_2014_25768\img_1.jpg; images_yallamotor\geely_emgrand-7_2014_25768\img_2.jpg
Geely,Emgrand-7,Emgrand 7 1.5L Gls M/T,2014,"305,000","90,000 KM",Red,Petrol,,Manual,"1,498",,images_yallamotor\geely_emgrand-7_2014_34996\img_1.jpg
Geely,Emgrand-7,Emgrand 7 Advance,2014,"250,000","260,000 KM",Black,Petrol,,Manual,150,,images_yallamotor\geely_emgrand-7_2014_42335\img_1.jpg; images_yallamotor\geely_emgrand-7_2014_42335\img_2.jpg; images_yallamotor\geely_emgrand-7_2014_42335\img_3.jpg; images_yallamotor\geely_emgrand-7_2014_42335\img_4.jpg
Geely,Emgrand-7,Emgrand 7 Elegance,2014,"270,000","350,000 KM",White,Petrol,,Manual,"1,600",,images_yallamotor\geely_emgrand-7_2014_5127\img_1.jpg; images_yallamotor\geely_emgrand-7_2014_5127\img_2.jpg; images_yallamotor\geely_emgrand-7_2014_5127\img_3.jpg
Geely,Emgrand-7,Emgrand 7 1.5L Gls M/T,2014,"350,000","176,000 KM",Silver,Petrol,,Automatic,"1,498",,images_yallamotor\geely_emgrand-7_2014_16334\img_1.jpg; images_yallamotor\geely_emgrand-7_2014_16334\img_2.jpg; images_yallamotor\geely_emgrand-7_2014_16334\img_3.jpg; images_yallamotor\geely_emgrand-7_2014_16334\img_4.jpg; images_yallamotor\geely_emgrand-7_2014_16334\img_5.jpg
Geely,Emgrand-7,Emgrand 7,2015,"280,000","168,000 KM",Silver,Petrol,,Manual,"1,400",,images_yallamotor\geely_emgrand-7_2015_42133\img_1.jpg; images_yallamotor\geely_emgrand-7_2015_42133\img_2.jpg; images_yallamotor\geely_emgrand-7_2015_42133\img_3.jpg; images_yallamotor\geely_emgrand-7_2015_42133\img_4.jpg; images_yallamotor\geely_emgrand-7_2015_42133\img_5.jpg; images_yallamotor\geely_emgrand-7_2015_42133\img_6.jpg
Geely,Emgrand-7,Emgrand 7 Luxury,2015,"233,000","77,000 KM",White,Petrol,,Automatic,"1,600",,images_yallamotor\geely_emgrand-7_2015_59345\img_1.jpg; images_yallamotor\geely_emgrand-7_2015_59345\img_2.png
Geely,Emgrand-7,Emgrand 7 Gs,2014,"260,000","230,000 KM",Black,Petrol,,Automatic,"1,800",,images_yallamotor\geely_emgrand-7_2014_385\img_1.jpg; images_yallamotor\geely_emgrand-7_2014_385\img_2.jpg; images_yallamotor\geely_emgrand-7_2014_385\img_3.jpg
Geely,Emgrand-7,Emgrand 7,2014,"255,000","290,000 KM",White,-,,Manual,-,,images_yallamotor\geely_emgrand-7_2014_12043\img_1.jpg; images_yallamotor\geely_emgrand-7_2014_12043\img_2.jpg; images_yallamotor\geely_emgrand-7_2014_12043\img_3.jpg
Geely,Emgrand-7,Emgrand 7,2014,"255,000","290,000 KM",White,Petrol,,Manual,"1,600",,images_yallamotor\geely_emgrand-7_2014_24082\img_1.jpg; images_yallamotor\geely_emgrand-7_2014_24082\img_2.jpg; images_yallamotor\geely_emgrand-7_2014_24082\img_3.jpg
Geely,Emgrand-7,Emgrand 7 1.5L Gls M/T,2014,"325,000","95,000 KM",Red,Petrol,,Manual,"1,498",,images_yallamotor\geely_emgrand-7_2014_35294\img_1.jpg; images_yallamotor\geely_emgrand-7_2014_35294\img_2.jpg; images_yallamotor\geely_emgrand-7_2014_35294\img_3.jpg; images_yallamotor\geely_emgrand-7_2014_35294\img_4.jpg; images_yallamotor\geely_emgrand-7_2014_35294\img_5.jpg
Geely,Emgrand-7,Emgrand 7 1.5L Gls M/T,2014,"214,000","300,000 KM",White,Petrol,,Manual,"1,498",,images_yallamotor\geely_emgrand-7_2014_50957\img_1.jpeg; images_yallamotor\geely_emgrand-7_2014_50957\img_2.jpeg; images_yallamotor\geely_emgrand-7_2014_50957\img_3.jpeg; images_yallamotor\geely_emgrand-7_2014_50957\img_4.jpeg; images_yallamotor\geely_emgrand-7_2014_50957\img_5.jpeg; images_yallamotor\geely_emgrand-7_2014_50957\img_6.jpeg; images_yallamotor\geely_emgrand-7_2014_50957\img_7.jpeg; images_yallamotor\geely_emgrand-7_2014_50957\img_8.jpeg
Geely,Emgrand-7,Emgrand 7 1.5L Gls M/T,2015,"250,000","260,000 KM",Black,Petrol,,Manual,"1,498",,images_yallamotor\geely_emgrand-7_2015_41219\img_1.jpg
Geely,Emgrand-7,Emgrand 7 1.5L Gls Tinted Glass M/T,2015,"245,000","460,000 KM",Black,Petrol,,Manual,"1,500",,images_yallamotor\geely_emgrand-7_2015_49739\img_1.jpg; images_yallamotor\geely_emgrand-7_2015_49739\img_2.jpg; images_yallamotor\geely_emgrand-7_2015_49739\img_3.jpg; images_yallamotor\geely_emgrand-7_2015_49739\img_4.jpg; images_yallamotor\geely_emgrand-7_2015_49739\img_5.jpg
Geely,Emgrand-7,Emgrand 7,2015,"300,000","195,000 KM",White,Petrol,,Manual,"1,500",,images_yallamotor\geely_emgrand-7_2015_62854\img_1.jpg; images_yallamotor\geely_emgrand-7_2015_62854\img_2.jpg; images_yallamotor\geely_emgrand-7_2015_62854\img_3.jpg
Geely,Emgrand-7,Emgrand 7 1.5L Gls M/T,2015,"290,000","285,000 KM",Gray,Petrol,,Manual,"1,498",,images_yallamotor\geely_emgrand-7_2015_74143\img_1.jpg; images_yallamotor\geely_emgrand-7_2015_74143\img_2.jpg; images_yallamotor\geely_emgrand-7_2015_74143\img_3.jpg; images_yallamotor\geely_emgrand-7_2015_74143\img_4.jpg
Geely,Emgrand-7,Emgrand 7,2015,"250,000","285,000 KM",Gray,Petrol,,Manual,"1,600",,images_yallamotor\geely_emgrand-7_2015_87033\img_1.jpg; images_yallamotor\geely_emgrand-7_2015_87033\img_2.jpg
Geely,Emgrand-7,Emgrand 7 1.5L Gls M/T,2016,"260,000","160,000 KM",Black,Petrol,,Manual,"1,498",,images_yallamotor\geely_emgrand-7_2016_54301\img_1.jpg; images_yallamotor\geely_emgrand-7_2016_54301\img_2.jpg
Geely,Emgrand-7,Emgrand 7,2016,"270,000","170,000 KM",Blue,Petrol,,Manual,"1,500",,images_yallamotor\geely_emgrand-7_2016_63419\img_1.jpg; images_yallamotor\geely_emgrand-7_2016_63419\img_2.jpg; images_yallamotor\geely_emgrand-7_2016_63419\img_3.jpg; images_yallamotor\geely_emgrand-7_2016_63419\img_4.jpg; images_yallamotor\geely_emgrand-7_2016_63419\img_5.jpg; images_yallamotor\geely_emgrand-7_2016_63419\img_6.jpg
Geely,Emgrand-7,Emgrand 7 1.5L Gls M/T,2017,"360,000","250,000 KM",Gray,Petrol,,Manual,"1,498",,images_yallamotor\geely_emgrand-7_2017_81607\img_1.jpg; images_yallamotor\geely_emgrand-7_2017_81607\img_2.jpg
Geely,Emgrand-7,Emgrand 7,2017,"380,000","273,000 KM",Red,Petrol,,Manual,"1,600",,images_yallamotor\geely_emgrand-7_2017_3867\img_1.jpg; images_yallamotor\geely_emgrand-7_2017_3867\img_2.jpg; images_yallamotor\geely_emgrand-7_2017_3867\img_3.jpg; images_yallamotor\geely_emgrand-7_2017_3867\img_4.jpg; images_yallamotor\geely_emgrand-7_2017_3867\img_5.jpg
Geely,Emgrand,Base/Standard,2014,"260,000","300,000 KM",White,Petrol,,Manual,"1,600",,images_yallamotor\geely_emgrand_2014_75625\img_1.jpg; images_yallamotor\geely_emgrand_2014_75625\img_2.jpg; images_yallamotor\geely_emgrand_2014_75625\img_3.jpg; images_yallamotor\geely_emgrand_2014_75625\img_4.jpg
Geely,Gc2,Base/Standard,2024,"800,000","24,000 KM",White,Petrol,,Automatic,"1,600",,images_yallamotor\geely_gc2_2024_88980\img_1.jpg; images_yallamotor\geely_gc2_2024_88980\img_2.jpg; images_yallamotor\geely_gc2_2024_88980\img_3.jpg; images_yallamotor\geely_gc2_2024_88980\img_4.jpg
Geely,Gx2,Gl,2024,"800,000","10,000 KM",Beige,Petrol,,Automatic,"1,500",,images_yallamotor\geely_gx2_2024_1375\img_1.jpg; images_yallamotor\geely_gx2_2024_1375\img_2.jpg; images_yallamotor\geely_gx2_2024_1375\img_3.jpg; images_yallamotor\geely_gx2_2024_1375\img_4.jpg; images_yallamotor\geely_gx2_2024_1375\img_5.jpg
Geely,Gx2,Base/Standard,2024,"770,000","39,000 KM",Silver,Petrol,,Automatic,"1,600",,images_yallamotor\geely_gx2_2024_16398\img_1.jpg; images_yallamotor\geely_gx2_2024_16398\img_2.jpg; images_yallamotor\geely_gx2_2024_16398\img_3.jpg; images_yallamotor\geely_gx2_2024_16398\img_4.jpg
Geely,Gx2,Base/Standard,2024,"775,000","8,000 KM",Blue,Petrol,,-,"1,600",,images_yallamotor\geely_gx2_2024_29422\img_1.jpg; images_yallamotor\geely_gx2_2024_29422\img_2.jpg; images_yallamotor\geely_gx2_2024_29422\img_3.jpg; images_yallamotor\geely_gx2_2024_29422\img_4.jpg
Geely,Emgrand-x7,Emgrand X7,2019,"650,000","145,000 KM",Brown,Petrol,,Automatic,"1,300",,images_yallamotor\geely_emgrand-x7_2019_72609\img_1.jpg; images_yallamotor\geely_emgrand-x7_2019_72609\img_2.jpg; images_yallamotor\geely_emgrand-x7_2019_72609\img_3.jpg; images_yallamotor\geely_emgrand-x7_2019_72609\img_4.jpg; images_yallamotor\geely_emgrand-x7_2019_72609\img_5.jpg
Geely,Emgrand-x7,Emgrand X7,2020,"650,000","70,000 KM",White,Petrol,,Automatic,"1,700",,images_yallamotor\geely_emgrand-x7_2020_87817\img_1.jpg; images_yallamotor\geely_emgrand-x7_2020_87817\img_2.jpg; images_yallamotor\geely_emgrand-x7_2020_87817\img_3.jpg
Geely,Emgrand-x7,Emgrand X7 1.3T Gl,2020,"725,000","145,000 KM",White,Petrol,,Automatic,"1,299",,images_yallamotor\geely_emgrand-x7_2020_1255\img_1.jpg; images_yallamotor\geely_emgrand-x7_2020_1255\img_2.jpg; images_yallamotor\geely_emgrand-x7_2020_1255\img_3.jpg; images_yallamotor\geely_emgrand-x7_2020_1255\img_4.jpg; images_yallamotor\geely_emgrand-x7_2020_1255\img_5.jpg; images_yallamotor\geely_emgrand-x7_2020_1255\img_6.jpg
Geely,Emgrand-x7,Emgrand X7 1.3T Gl,2020,"700,000","1,610,000 KM",White,Petrol,,Automatic,"1,299",,images_yallamotor\geely_emgrand-x7_2020_17830\img_1.jpg; images_yallamotor\geely_emgrand-x7_2020_17830\img_2.jpg; images_yallamotor\geely_emgrand-x7_2020_17830\img_3.jpg; images_yallamotor\geely_emgrand-x7_2020_17830\img_4.jpg; images_yallamotor\geely_emgrand-x7_2020_17830\img_5.jpg; images_yallamotor\geely_emgrand-x7_2020_17830\img_6.jpg; images_yallamotor\geely_emgrand-x7_2020_17830\img_7.jpg
Geely,Emgrand,Emegrand,2013,"250,000","250,000 KM",Silver,Petrol,,Manual,"1,600",,images_yallamotor\geely_emgrand_2013_35787\img_1.jpg
Geely,Emgrand-7,Emgrand 7,2017,"360,000","83,000 KM",Red,Petrol,,Manual,"1,600",,images_yallamotor\geely_emgrand-7_2017_57608\img_1.jpg; images_yallamotor\geely_emgrand-7_2017_57608\img_2.jpg; images_yallamotor\geely_emgrand-7_2017_57608\img_3.jpg; images_yallamotor\geely_emgrand-7_2017_57608\img_4.jpg; images_yallamotor\geely_emgrand-7_2017_57608\img_5.jpg; images_yallamotor\geely_emgrand-7_2017_57608\img_6.jpg
Geely,Emgrand-7,Emgrand 7,2017,"350,000","175,000 KM",Blue,Petrol,,Manual,"1,500",,images_yallamotor\geely_emgrand-7_2017_73373\img_1.jpg; images_yallamotor\geely_emgrand-7_2017_73373\img_2.jpg; images_yallamotor\geely_emgrand-7_2017_73373\img_3.jpg; images_yallamotor\geely_emgrand-7_2017_73373\img_4.jpg; images_yallamotor\geely_emgrand-7_2017_73373\img_5.jpg
Geely,Emgrand-7,Emgrand 7 Base,2018,"350,000","165,000 KM",Blue,Petrol,,Automatic,"1,800",,images_yallamotor\geely_emgrand-7_2018_87894\img_1.jpg; images_yallamotor\geely_emgrand-7_2018_87894\img_2.jpg; images_yallamotor\geely_emgrand-7_2018_87894\img_3.jpg; images_yallamotor\geely_emgrand-7_2018_87894\img_4.jpg; images_yallamotor\geely_emgrand-7_2018_87894\img_5.jpg; images_yallamotor\geely_emgrand-7_2018_87894\img_6.jpg; images_yallamotor\geely_emgrand-7_2018_87894\img_7.jpg; images_yallamotor\geely_emgrand-7_2018_87894\img_8.jpg; images_yallamotor\geely_emgrand-7_2018_87894\img_9.jpg; images_yallamotor\geely_emgrand-7_2018_87894\img_10.jpg; images_yallamotor\geely_emgrand-7_2018_87894\img_11.jpg; images_yallamotor\geely_emgrand-7_2018_87894\img_12.jpg; images_yallamotor\geely_emgrand-7_2018_87894\img_13.jpg
Geely,Emgrand-x7,Emgrand X7,2015,"275,000","200,000 KM",White,Petrol,,Manual,"1,499",,images_yallamotor\geely_emgrand-x7_2015_15865\img_1.jpg; images_yallamotor\geely_emgrand-x7_2015_15865\img_2.jpg; images_yallamotor\geely_emgrand-x7_2015_15865\img_3.jpg; images_yallamotor\geely_emgrand-x7_2015_15865\img_4.jpg; images_yallamotor\geely_emgrand-x7_2015_15865\img_5.jpg
Geely,Emgrand-x7,Emgrand X7,2019,"585,000","107,000 KM",Brown,Petrol,,Automatic,"1,300",,images_yallamotor\geely_emgrand-x7_2019_30947\img_1.jpg; images_yallamotor\geely_emgrand-x7_2019_30947\img_2.jpg; images_yallamotor\geely_emgrand-x7_2019_30947\img_3.jpg; images_yallamotor\geely_emgrand-x7_2019_30947\img_4.jpg; images_yallamotor\geely_emgrand-x7_2019_30947\img_5.jpg
Geely,Gx2,Base/Standard,2024,"765,000","20,000 KM",Blue,Petrol,,-,"1,600",,images_yallamotor\geely_gx2_2024_631\img_1.jpg; images_yallamotor\geely_gx2_2024_631\img_2.jpg; images_yallamotor\geely_gx2_2024_631\img_3.jpg; images_yallamotor\geely_gx2_2024_631\img_4.jpg
Geely,Gx2,Base/Standard,2024,"765,000","20,000 KM",Blue,Petrol,,-,"1,600",,images_yallamotor\geely_gx2_2024_12845\img_1.jpg; images_yallamotor\geely_gx2_2024_12845\img_2.jpg; images_yallamotor\geely_gx2_2024_12845\img_3.jpg
Geely,Gx2,Base/Standard,2024,"780,000","30,000 KM",Red,Petrol,,-,"1,600",,images_yallamotor\geely_gx2_2024_25627\img_1.jpg; images_yallamotor\geely_gx2_2024_25627\img_2.jpg; images_yallamotor\geely_gx2_2024_25627\img_3.jpg; images_yallamotor\geely_gx2_2024_25627\img_4.jpg
Geely,Gx2,Base/Standard,2024,"745,000","39,000 KM",Gold,Petrol,,-,"1,600",,images_yallamotor\geely_gx2_2024_51495\img_1.jpg; images_yallamotor\geely_gx2_2024_51495\img_2.jpg; images_yallamotor\geely_gx2_2024_51495\img_3.jpg; images_yallamotor\geely_gx2_2024_51495\img_4.jpg
Geely,Gx2,Base/Standard,2024,"735,000","29,000 KM",Gray,Petrol,,-,"1,600",,images_yallamotor\geely_gx2_2024_21234\img_1.jpg; images_yallamotor\geely_gx2_2024_21234\img_2.jpg; images_yallamotor\geely_gx2_2024_21234\img_3.jpg; images_yallamotor\geely_gx2_2024_21234\img_4.jpg
Geely,Gx2,Base/Standard,2024,"775,000","12,000 KM",White,Petrol,,-,"1,600",,images_yallamotor\geely_gx2_2024_33565\img_1.jpg; images_yallamotor\geely_gx2_2024_33565\img_2.jpg; images_yallamotor\geely_gx2_2024_33565\img_3.jpg; images_yallamotor\geely_gx2_2024_33565\img_4.jpg
Geely,Gx2,Base/Standard,2024,"775,000","12,000 KM",White,Petrol,,-,"1,600",,images_yallamotor\geely_gx2_2024_46812\img_1.jpg; images_yallamotor\geely_gx2_2024_46812\img_2.jpg; images_yallamotor\geely_gx2_2024_46812\img_3.jpg; images_yallamotor\geely_gx2_2024_46812\img_4.jpg
Geely,Gx2,Base/Standard,2024,"750,000","30,000 KM",Gray,Petrol,,-,"1,600",,images_yallamotor\geely_gx2_2024_60919\img_1.jpg; images_yallamotor\geely_gx2_2024_60919\img_2.jpg; images_yallamotor\geely_gx2_2024_60919\img_3.jpg; images_yallamotor\geely_gx2_2024_60919\img_4.jpg
Geely,Gx2,Base/Standard,2024,"745,000","39,000 KM",Gold,Petrol,,-,"1,600",,images_yallamotor\geely_gx2_2024_74602\img_1.jpg; images_yallamotor\geely_gx2_2024_74602\img_2.jpg; images_yallamotor\geely_gx2_2024_74602\img_3.jpg; images_yallamotor\geely_gx2_2024_74602\img_4.jpg
Geely,Gx2,Base/Standard,2024,"740,000","25,000 KM",White,Petrol,,-,"1,600",,images_yallamotor\geely_gx2_2024_47381\img_1.jpg; images_yallamotor\geely_gx2_2024_47381\img_2.jpg; images_yallamotor\geely_gx2_2024_47381\img_3.jpg; images_yallamotor\geely_gx2_2024_47381\img_4.jpg
Geely,Gx2,Base/Standard,2024,"745,000","25,000 KM",Beige,Petrol,,-,"1,600",,images_yallamotor\geely_gx2_2024_60816\img_1.jpg; images_yallamotor\geely_gx2_2024_60816\img_2.jpg; images_yallamotor\geely_gx2_2024_60816\img_3.jpg; images_yallamotor\geely_gx2_2024_60816\img_4.jpg
Geely,Gx2,Base/Standard,2024,"745,000","25,000 KM",White,Petrol,,-,"1,600",,images_yallamotor\geely_gx2_2024_74063\img_1.jpg; images_yallamotor\geely_gx2_2024_74063\img_2.jpg; images_yallamotor\geely_gx2_2024_74063\img_3.jpg; images_yallamotor\geely_gx2_2024_74063\img_4.jpg
Geely,Gx2,Base/Standard,2024,"740,000","39,000 KM",Gold,Petrol,,-,"1,600",,images_yallamotor\geely_gx2_2024_88518\img_1.jpg; images_yallamotor\geely_gx2_2024_88518\img_2.jpg; images_yallamotor\geely_gx2_2024_88518\img_3.jpg; images_yallamotor\geely_gx2_2024_88518\img_4.jpg
Geely,Gx2,Gb,2024,"750,000","25,000 KM",White,Petrol,,Automatic,"1,500",,images_yallamotor\geely_gx2_2024_2540\img_1.jpg; images_yallamotor\geely_gx2_2024_2540\img_2.jpg; images_yallamotor\geely_gx2_2024_2540\img_3.jpg; images_yallamotor\geely_gx2_2024_2540\img_4.jpg; images_yallamotor\geely_gx2_2024_2540\img_5.jpg
