Car Title,Brand,Model,Price,Year,Trim,Transmission,Fuel Type,Body Type,Power,Speeds,Horsepower,Fuel,Consumption,Width,Length,Height,Wheel Base,Seats,Number of Cylinders,Fuel Tank Capacity,Torque,Acceleration,Image Paths,URL
Mini Cooper 2026 A/T / JCW Convertible New Cash or Installment,Mini,Cooper,"3,000,000 EGP",2026,JCW Convertible,automatic,gas,Hatchback,2000,7,163,95,N/A,0,N/A,N/A,N/A,4,4,N/A,250,8.2,images\Mini_Cooper_JCW_Convertible_64053\img_1.jpg; images\Mini_Cooper_JCW_Convertible_64053\img_2.jpg; images\Mini_Cooper_JCW_Convertible_64053\img_3.jpg; images\Mini_Cooper_JCW_Convertible_64053\img_4.jpg; images\Mini_Cooper_JCW_Convertible_64053\img_5.jpg; images\Mini_Cooper_JCW_Convertible_64053\img_6.jpg; images\Mini_Cooper_JCW_Convertible_64053\img_7.jpg,https://eg.hatla2ee.com/en/new-car/mini/cooper/50740
Mini Country man 2025 A/T / C New Cash or Installment,Mini,Country Man Shape New Generation,"2,480,000 EGP",2025,Baseline,DSG,gas,SUV,1500,7,156,95,N/A,"1,843","4,433","1,656",2692,4,3,54,230,9,images\Mini_Country_Man_Shape_New_Generation_Baseline_67158\img_1.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_67158\img_2.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_67158\img_3.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_67158\img_4.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_67158\img_5.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_67158\img_6.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_67158\img_7.jpg,https://eg.hatla2ee.com/en/new-car/mini/country-man-shape-new-generation/48252
Mini Country man 2025 A/T / JCW ALL 4 New Cash or Installment,Mini,Country Man Shape New Generation,"2,790,000 EGP",2025,JCW ALL 4,DSG,gas,SUV,1500,7,300,95,N/A,"1,843","4,433","1,656",2692,4,3,54,400,5.3,images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_56448\img_1.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_56448\img_2.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_56448\img_3.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_56448\img_4.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_56448\img_5.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_56448\img_6.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_56448\img_7.jpg,https://eg.hatla2ee.com/en/new-car/mini/country-man-shape-new-generation/48255
Mini Country man 2025 A/T / E New Cash or Installment,Mini,Country Man Shape New Generation,"3,320,000 EGP",2025,Baseline,automatic,Electric,SUV,N/A,N/A,204,N/A,N/A,0,N/A,N/A,N/A,4,N/A,N/A,250,8.4,images\Mini_Country_Man_Shape_New_Generation_Baseline_59913\img_1.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_59913\img_2.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_59913\img_3.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_59913\img_4.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_59913\img_5.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_59913\img_6.jpg; images\Mini_Country_Man_Shape_New_Generation_Baseline_59913\img_7.jpg,https://eg.hatla2ee.com/en/new-car/mini/country-man-shape-new-generation/48256
Mini Country man 2025 A/T / JCW ALL 4 New Cash or Installment,Mini,Country Man Shape New Generation,"3,750,000 EGP",2025,JCW ALL 4,DSG,gas,SUV,2000,7,300,95,N/A,"1,843","4,433","1,656",2692,4,3,54,400,5.3,images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_1.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_2.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_3.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_4.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_5.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_6.jpg; images\Mini_Country_Man_Shape_New_Generation_JCW_ALL_4_63158\img_7.jpg,https://eg.hatla2ee.com/en/new-car/mini/country-man-shape-new-generation/48300
Mini Country man 2025 A/T / E-Favoured New Cash or Installment,Mini,Country Man Shape New Generation,"3,100,000 EGP",2025,E-Favoured,automatic,Electric,SUV,N/A,N/A,204,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,images\Mini_Country_Man_Shape_New_Generation_E-Favoured_66206\img_1.jpg; images\Mini_Country_Man_Shape_New_Generation_E-Favoured_66206\img_2.jpg; images\Mini_Country_Man_Shape_New_Generation_E-Favoured_66206\img_3.jpg; images\Mini_Country_Man_Shape_New_Generation_E-Favoured_66206\img_4.jpg; images\Mini_Country_Man_Shape_New_Generation_E-Favoured_66206\img_5.jpg; images\Mini_Country_Man_Shape_New_Generation_E-Favoured_66206\img_6.jpg; images\Mini_Country_Man_Shape_New_Generation_E-Favoured_66206\img_7.jpg,https://eg.hatla2ee.com/en/new-car/mini/country-man-shape-new-generation/48303
Mini Country man 2025 A/T / E-JWC New Cash or Installment,Mini,Country Man Shape New Generation,"3,200,000 EGP",2025,E-JWC,automatic,Electric,SUV,N/A,N/A,204,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,images\Mini_Country_Man_Shape_New_Generation_E-JWC_69046\img_1.jpg; images\Mini_Country_Man_Shape_New_Generation_E-JWC_69046\img_2.jpg; images\Mini_Country_Man_Shape_New_Generation_E-JWC_69046\img_3.jpg; images\Mini_Country_Man_Shape_New_Generation_E-JWC_69046\img_4.jpg; images\Mini_Country_Man_Shape_New_Generation_E-JWC_69046\img_5.jpg; images\Mini_Country_Man_Shape_New_Generation_E-JWC_69046\img_6.jpg; images\Mini_Country_Man_Shape_New_Generation_E-JWC_69046\img_7.jpg,https://eg.hatla2ee.com/en/new-car/mini/country-man-shape-new-generation/48306
Mini Mini Cooper S 2024 A/T / S 3-Door Iconic New Cash or Installment,Mini,Mini Cooper S,"2,420,000 EGP",2024,S 3-Door Iconic,automatic,gas,Hatchback,2000,8,192,95,N/A,"1,727","3,876","1,414",2495,4,4,N/A,280,6.7,images\Mini_Mini_Cooper_S_S_3-Door_Iconic_59070\img_1.jpg; images\Mini_Mini_Cooper_S_S_3-Door_Iconic_59070\img_2.jpg; images\Mini_Mini_Cooper_S_S_3-Door_Iconic_59070\img_3.png; images\Mini_Mini_Cooper_S_S_3-Door_Iconic_59070\img_4.jpg; images\Mini_Mini_Cooper_S_S_3-Door_Iconic_59070\img_5.jpg; images\Mini_Mini_Cooper_S_S_3-Door_Iconic_59070\img_6.jpg; images\Mini_Mini_Cooper_S_S_3-Door_Iconic_59070\img_7.jpg,https://eg.hatla2ee.com/en/new-car/mini/mini-cooper-s/44030
Mitsubishi Eclipse Cross 2025 A/T / Insport BL New Cash or Installment,Mitsubishi,Eclipse Cross,"1,330,000 EGP",2025,Insport BL,CVT,gas,SUV,1500,8,150,92,N/A,"1,805","4,545","1,685",2670,5,4,63,250,8.6,images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_1.jpg; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_2.png; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_3.jpg; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_4.jpg; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_5.jpg; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_6.jpg; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_7.jpg; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_8.jpg; images\Mitsubishi_Eclipse_Cross_Insport_BL_62680\img_9.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross/50230
Mitsubishi Eclipse Cross 2025 A/T / Insport PLUS - ML PLUS New Cash or Installment,Mitsubishi,Eclipse Cross,"1,405,000 EGP",2025,Insport PLUS - ML PLUS,CVT,gas,SUV,1500,8,150,92,N/A,"1,805","4,545","1,685",2670,5,4,63,250,8.6,images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_1.jpg; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_2.jpg; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_3.png; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_4.jpg; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_5.jpg; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_6.jpg; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_7.jpg; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_8.jpg; images\Mitsubishi_Eclipse_Cross_Insport_PLUS_-_ML_PLUS_66561\img_9.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross/50233
Mitsubishi Eclipse Cross 2025 A/T / Inspire - HL New Cash or Installment,Mitsubishi,Eclipse Cross,"1,500,000 EGP",2025,Inspire - HL,CVT,gas,SUV,1500,8,150,92,N/A,"1,805","4,545","1,685",2670,5,4,63,250,8.6,images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_1.png; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_2.jpg; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_3.jpg; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_4.jpg; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_5.jpg; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_6.jpg; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_7.jpg; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_8.jpg; images\Mitsubishi_Eclipse_Cross_Inspire_-_HL_70206\img_9.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross/50239
Mitsubishi Eclipse Cross 2025 A/T / Instyle TL New Cash or Installment,Mitsubishi,Eclipse Cross,"1,560,000 EGP",2025,Instyle TL,CVT,gas,4x4,1500,8,150,92,N/A,"1,805","4,545","1,685",2670,5,4,63,250,8.6,images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_1.png; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_2.jpg; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_3.jpg; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_4.jpg; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_5.jpg; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_6.jpg; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_7.jpg; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_8.jpg; images\Mitsubishi_Eclipse_Cross_Instyle_TL_73942\img_9.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross/50240
Mitsubishi Eclipse Cross 2025 A/T / INFINITY - PL AWD New Cash or Installment,Mitsubishi,Eclipse Cross,"1,640,000 EGP",2025,INFINITY - PL AWD,CVT,gas,4x4,1500,8,150,92,N/A,"1,805","4,545","1,685",2670,5,4,63,250,8.6,images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_1.jpg; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_2.jpg; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_3.png; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_4.jpg; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_5.jpg; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_6.jpg; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_7.jpg; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_8.jpg; images\Mitsubishi_Eclipse_Cross_INFINITY_-_PL_AWD_66700\img_9.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/Eclipse-Cross/50242
Mitsubishi Outlander Sport 2025 Automtic / HIGH LINE New Cash or Installment,Mitsubishi,Outlander Sport,"1,325,000 EGP",2025,HIGH LINE,CVT,gas,SUV,1500,N/A,103,92,N/A,"1,060","4,390","1,030",N/A,N/A,4,N/A,141,N/A,images\Mitsubishi_Outlander_Sport_HIGH_LINE_71581\img_1.jpg; images\Mitsubishi_Outlander_Sport_HIGH_LINE_71581\img_2.jpg; images\Mitsubishi_Outlander_Sport_HIGH_LINE_71581\img_3.jpg; images\Mitsubishi_Outlander_Sport_HIGH_LINE_71581\img_4.jpg; images\Mitsubishi_Outlander_Sport_HIGH_LINE_71581\img_5.jpg; images\Mitsubishi_Outlander_Sport_HIGH_LINE_71581\img_6.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/Outlander-Sport/48309
Mitsubishi Outlander Sport 2025 Automtic / PREMIUM LINE New Cash or Installment,Mitsubishi,Outlander Sport,"1,450,000 EGP",2025,PREMIUM LINE,CVT,gas,SUV,1500,N/A,103,92,N/A,"1,060","4,390","1,030",N/A,N/A,4,N/A,141,N/A,images\Mitsubishi_Outlander_Sport_PREMIUM_LINE_74295\img_1.jpg; images\Mitsubishi_Outlander_Sport_PREMIUM_LINE_74295\img_2.jpg; images\Mitsubishi_Outlander_Sport_PREMIUM_LINE_74295\img_3.jpg; images\Mitsubishi_Outlander_Sport_PREMIUM_LINE_74295\img_4.jpg; images\Mitsubishi_Outlander_Sport_PREMIUM_LINE_74295\img_5.jpg; images\Mitsubishi_Outlander_Sport_PREMIUM_LINE_74295\img_6.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/Outlander-Sport/48478
Mitsubishi Outlander Sport 2025 A/T / Midline New Cash or Installment,Mitsubishi,Outlander Sport,"1,275,000 EGP",2025,Midline,CVT,gas,SUV,1500,N/A,103,92,N/A,0,N/A,N/A,N/A,N/A,4,N/A,140,N/A,images\Mitsubishi_Outlander_Sport_Midline_77163\img_1.jpg; images\Mitsubishi_Outlander_Sport_Midline_77163\img_2.jpg; images\Mitsubishi_Outlander_Sport_Midline_77163\img_3.jpg; images\Mitsubishi_Outlander_Sport_Midline_77163\img_4.jpg; images\Mitsubishi_Outlander_Sport_Midline_77163\img_5.jpg; images\Mitsubishi_Outlander_Sport_Midline_77163\img_6.jpg; images\Mitsubishi_Outlander_Sport_Midline_77163\img_7.jpg; images\Mitsubishi_Outlander_Sport_Midline_77163\img_8.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/Outlander-Sport/48484
Mitsubishi Xpander 2025 A/T / Midline New Cash or Installment,Mitsubishi,Xpander,"1,300,000 EGP",2025,Midline,automatic,gas,SUV,1500,4,104,92,5,"1,750","4,595",225,2775,7,4,45,141,15.4,images\Mitsubishi_Xpander_Midline_80723\img_1.jpg; images\Mitsubishi_Xpander_Midline_80723\img_2.jpg; images\Mitsubishi_Xpander_Midline_80723\img_3.jpg; images\Mitsubishi_Xpander_Midline_80723\img_4.jpg; images\Mitsubishi_Xpander_Midline_80723\img_5.jpg; images\Mitsubishi_Xpander_Midline_80723\img_6.jpg; images\Mitsubishi_Xpander_Midline_80723\img_7.jpg; images\Mitsubishi_Xpander_Midline_80723\img_8.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/Xpander/50365
Mitsubishi Xpander 2025 A/T / Highline New Cash or Installment,Mitsubishi,Xpander,"1,390,000 EGP",2025,Highline,automatic,gas,SUV,1500,4,104,92,5,"1,750","4,595","1,730",2775,7,4,45,141,15.4,images\Mitsubishi_Xpander_Highline_66937\img_1.jpg; images\Mitsubishi_Xpander_Highline_66937\img_2.jpg; images\Mitsubishi_Xpander_Highline_66937\img_3.jpg; images\Mitsubishi_Xpander_Highline_66937\img_4.jpg; images\Mitsubishi_Xpander_Highline_66937\img_5.jpg; images\Mitsubishi_Xpander_Highline_66937\img_6.jpg; images\Mitsubishi_Xpander_Highline_66937\img_7.jpg; images\Mitsubishi_Xpander_Highline_66937\img_8.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/Xpander/50366
Mitsubishi Xpander 2025 A/T / Premium line New Cash or Installment,Mitsubishi,Xpander,"1,475,000 EGP",2025,Premium line,automatic,gas,SUV,1500,4,104,92,5,"1,750","4,595","1,750",2775,7,4,45,141,15.4,images\Mitsubishi_Xpander_Premium_line_70794\img_1.jpg; images\Mitsubishi_Xpander_Premium_line_70794\img_2.jpg; images\Mitsubishi_Xpander_Premium_line_70794\img_3.jpg; images\Mitsubishi_Xpander_Premium_line_70794\img_4.jpg; images\Mitsubishi_Xpander_Premium_line_70794\img_5.jpg; images\Mitsubishi_Xpander_Premium_line_70794\img_6.jpg; images\Mitsubishi_Xpander_Premium_line_70794\img_7.jpg; images\Mitsubishi_Xpander_Premium_line_70794\img_8.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/Xpander/50367
Mitsubishi Xpander 2026 A/T / Ignite - ML New Cash or Installment,Mitsubishi,Xpander,"1,300,000 EGP",2026,Ignite - ML,automatic,gas,SUV,1500,4,104,92,5,"1,750","4,595",225,2775,7,4,45,141,15.4,images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_1.jpg; images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_2.jpg; images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_3.jpg; images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_4.jpg; images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_5.jpg; images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_6.png; images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_7.jpg; images\Mitsubishi_Xpander_Ignite_-_ML_74769\img_8.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/Xpander/50812
Mitsubishi Xpander 2026 A/T / Spark - HL New Cash or Installment,Mitsubishi,Xpander,"1,390,000 EGP",2026,Spark - HL,automatic,gas,SUV,1500,4,104,92,5,"1,750","4,595","1,730",2775,7,4,45,141,15.4,images\Mitsubishi_Xpander_Spark_-_HL_78159\img_1.png; images\Mitsubishi_Xpander_Spark_-_HL_78159\img_2.jpg; images\Mitsubishi_Xpander_Spark_-_HL_78159\img_3.jpg; images\Mitsubishi_Xpander_Spark_-_HL_78159\img_4.jpg; images\Mitsubishi_Xpander_Spark_-_HL_78159\img_5.jpg; images\Mitsubishi_Xpander_Spark_-_HL_78159\img_6.jpg; images\Mitsubishi_Xpander_Spark_-_HL_78159\img_7.jpg; images\Mitsubishi_Xpander_Spark_-_HL_78159\img_8.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/Xpander/50813
Mitsubishi Xpander 2026 A/T / Premium - PL New Cash or Installment,Mitsubishi,Xpander,"1,475,000 EGP",2026,Premium - PL,automatic,gas,SUV,1500,4,104,92,5,"1,750","4,595","1,750",2775,7,4,45,141,15.4,images\Mitsubishi_Xpander_Premium_-_PL_81748\img_1.jpg; images\Mitsubishi_Xpander_Premium_-_PL_81748\img_2.jpg; images\Mitsubishi_Xpander_Premium_-_PL_81748\img_3.jpg; images\Mitsubishi_Xpander_Premium_-_PL_81748\img_4.jpg; images\Mitsubishi_Xpander_Premium_-_PL_81748\img_5.jpg; images\Mitsubishi_Xpander_Premium_-_PL_81748\img_6.jpg; images\Mitsubishi_Xpander_Premium_-_PL_81748\img_7.png; images\Mitsubishi_Xpander_Premium_-_PL_81748\img_8.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/Xpander/50814
Mitsubishi Attrage 2025 A/T / Highline New Cash or Installment,Mitsubishi,Attrage,"740,000 EGP",2025,Highline,CVT,gas,Sedan,1200,N/A,76,92,N/A,"1,670","4,305","1,515",N/A,5,3,N/A,100,N/A,images\Mitsubishi_Attrage_Highline_72894\img_1.jpg; images\Mitsubishi_Attrage_Highline_72894\img_2.jpg; images\Mitsubishi_Attrage_Highline_72894\img_3.png; images\Mitsubishi_Attrage_Highline_72894\img_4.jpg; images\Mitsubishi_Attrage_Highline_72894\img_5.jpg; images\Mitsubishi_Attrage_Highline_72894\img_6.jpg; images\Mitsubishi_Attrage_Highline_72894\img_7.jpg; images\Mitsubishi_Attrage_Highline_72894\img_8.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/attrage/50225
Mitsubishi Mirage 2025 A/T / Highline New Cash or Installment,Mitsubishi,Mirage,"755,000 EGP",2025,Highline,CVT,gas,Sedan,1200,N/A,76,92,N/A,0,N/A,N/A,N/A,5,3,N/A,100,N/A,images\Mitsubishi_Mirage_Highline_77068\img_1.jpg; images\Mitsubishi_Mirage_Highline_77068\img_2.jpg; images\Mitsubishi_Mirage_Highline_77068\img_3.jpg; images\Mitsubishi_Mirage_Highline_77068\img_4.jpg; images\Mitsubishi_Mirage_Highline_77068\img_5.jpg,https://eg.hatla2ee.com/en/new-car/mitsubishi/mirage/50227
MG One 2025 A/T / Standard New Cash or Installment,Moris Garage,Mg+One,"1,380,000 EGP",2025,Standard,CVT,gas,SUV,1500,N/A,181,95,N/A,"1,871","4,581","1,617",2670,5,4,55,285,8.8,images\Moris_Garage_Mg+One_Standard_79379\img_1.png; images\Moris_Garage_Mg+One_Standard_79379\img_2.png; images\Moris_Garage_Mg+One_Standard_79379\img_3.png; images\Moris_Garage_Mg+One_Standard_79379\img_4.png; images\Moris_Garage_Mg+One_Standard_79379\img_5.png; images\Moris_Garage_Mg+One_Standard_79379\img_6.png; images\Moris_Garage_Mg+One_Standard_79379\img_7.png; images\Moris_Garage_Mg+One_Standard_79379\img_8.png,https://eg.hatla2ee.com/en/new-car/moris-garage/MG+One/48836
MG One 2025 A/T / Luxury New Cash or Installment,Moris Garage,Mg+One,"1,480,000 EGP",2025,Luxury,CVT,gas,SUV,1500,N/A,181,95,N/A,"1,871","4,581","1,617",2670,5,4,55,285,8.8,images\Moris_Garage_Mg+One_Luxury_83335\img_1.png; images\Moris_Garage_Mg+One_Luxury_83335\img_2.png; images\Moris_Garage_Mg+One_Luxury_83335\img_3.png; images\Moris_Garage_Mg+One_Luxury_83335\img_4.png; images\Moris_Garage_Mg+One_Luxury_83335\img_5.png; images\Moris_Garage_Mg+One_Luxury_83335\img_6.png; images\Moris_Garage_Mg+One_Luxury_83335\img_7.png; images\Moris_Garage_Mg+One_Luxury_83335\img_8.png,https://eg.hatla2ee.com/en/new-car/moris-garage/MG+One/48839
MG One 2026 A/T / Standard New Cash or Installment,Moris Garage,Mg+One,"36,933 EGP",2026,Standard,CVT,gas,SUV,1500,N/A,181,95,N/A,"1,871","4,581","1,617",2670,5,4,55,285,8.8,images\Moris_Garage_Mg+One_Standard_87416\img_1.png; images\Moris_Garage_Mg+One_Standard_87416\img_2.png; images\Moris_Garage_Mg+One_Standard_87416\img_3.png; images\Moris_Garage_Mg+One_Standard_87416\img_4.png; images\Moris_Garage_Mg+One_Standard_87416\img_5.png; images\Moris_Garage_Mg+One_Standard_87416\img_6.png; images\Moris_Garage_Mg+One_Standard_87416\img_7.png; images\Moris_Garage_Mg+One_Standard_87416\img_8.png,https://eg.hatla2ee.com/en/new-car/moris-garage/MG+One/50685
MG One 2026 A/T / Luxury New Cash or Installment,Moris Garage,Mg+One,"1,299,900 EGP",2026,Luxury,CVT,gas,SUV,1500,N/A,181,95,N/A,"1,871","4,581","1,617",2670,5,4,55,285,8.8,images\Moris_Garage_Mg+One_Luxury_75438\img_1.png; images\Moris_Garage_Mg+One_Luxury_75438\img_2.png; images\Moris_Garage_Mg+One_Luxury_75438\img_3.png; images\Moris_Garage_Mg+One_Luxury_75438\img_4.png; images\Moris_Garage_Mg+One_Luxury_75438\img_5.png; images\Moris_Garage_Mg+One_Luxury_75438\img_6.png; images\Moris_Garage_Mg+One_Luxury_75438\img_7.png; images\Moris_Garage_Mg+One_Luxury_75438\img_8.png,https://eg.hatla2ee.com/en/new-car/moris-garage/MG+One/50686
MG MG 4 2025 AT / Standard New Cash or Installment,Moris Garage,Mg 4,"1,200,000 EGP",2025,Standard,automatic,Electric,SUV,N/A,N/A,168,N/A,N/A,"1,836","4,287","1,504",2705,5,N/A,51,250,7.7,images\Moris_Garage_Mg_4_Standard_79674\img_1.jpg; images\Moris_Garage_Mg_4_Standard_79674\img_2.jpg; images\Moris_Garage_Mg_4_Standard_79674\img_3.jpg; images\Moris_Garage_Mg_4_Standard_79674\img_4.jpg; images\Moris_Garage_Mg_4_Standard_79674\img_5.jpg; images\Moris_Garage_Mg_4_Standard_79674\img_6.png; images\Moris_Garage_Mg_4_Standard_79674\img_7.jpg; images\Moris_Garage_Mg_4_Standard_79674\img_8.jpg; images\Moris_Garage_Mg_4_Standard_79674\img_9.jpg,https://eg.hatla2ee.com/en/new-car/moris-garage/MG-4/47973
MG MG 4 2025 A/T / Luxury New Cash or Installment,Moris Garage,Mg 4,"1,400,000 EGP",2025,Luxury,automatic,Electric,SUV,N/A,N/A,200,N/A,N/A,"1,836","4,287","1,504",2705,5,N/A,64,250,7.9,images\Moris_Garage_Mg_4_Luxury_83027\img_1.jpg; images\Moris_Garage_Mg_4_Luxury_83027\img_2.png; images\Moris_Garage_Mg_4_Luxury_83027\img_3.jpg; images\Moris_Garage_Mg_4_Luxury_83027\img_4.jpg; images\Moris_Garage_Mg_4_Luxury_83027\img_5.jpg; images\Moris_Garage_Mg_4_Luxury_83027\img_6.jpg; images\Moris_Garage_Mg_4_Luxury_83027\img_7.jpg; images\Moris_Garage_Mg_4_Luxury_83027\img_8.jpg; images\Moris_Garage_Mg_4_Luxury_83027\img_9.jpg,https://eg.hatla2ee.com/en/new-car/moris-garage/MG-4/47974
MG MG 4 2026 AT / Standard New Cash or Installment,Moris Garage,Mg 4,"1,200,000 EGP",2026,Standard,automatic,Electric,SUV,N/A,N/A,168,N/A,N/A,"1,836","4,287","1,504",2705,5,N/A,51,250,7.7,images\Moris_Garage_Mg_4_Standard_86497\img_1.jpg; images\Moris_Garage_Mg_4_Standard_86497\img_2.jpg; images\Moris_Garage_Mg_4_Standard_86497\img_3.jpg; images\Moris_Garage_Mg_4_Standard_86497\img_4.jpg; images\Moris_Garage_Mg_4_Standard_86497\img_5.jpg; images\Moris_Garage_Mg_4_Standard_86497\img_6.png; images\Moris_Garage_Mg_4_Standard_86497\img_7.jpg; images\Moris_Garage_Mg_4_Standard_86497\img_8.jpg; images\Moris_Garage_Mg_4_Standard_86497\img_9.jpg,https://eg.hatla2ee.com/en/new-car/moris-garage/MG-4/50683
